candidate,role,lag,transport,correlation,n_eval,score
body_ipc_passenger_transport,body,3,,-0.008391522949006103,20659,0.008391522949006103
body_ipc_diesel,body,4,,0.008319367900263462,16614,0.008319367900263462
body_ipc_motor_fuel,body,1,,-0.008169024860631622,16784,0.008169024860631622
body_ipc_food_ex_veg_pot_fruit,body,1,,0.007412271612202432,20829,0.007412271612202432
body_ipc_nonfood_broad,body,1,,0.0069332321845239474,20744,0.0069332321845239474
body_ipc_gasoline,body,4,,0.006336154004185206,20574,0.006336154004185206
body_ipc_diesel,body,0,,-0.005902838669082483,16954,0.005902838669082483
body_ipc_motor_fuel,body,2,,-0.005735138074287635,16699,0.005735138074287635
body_ipc_rail_transport,body,2,,-0.004816737196227323,19294,0.004816737196227323
body_ipc_rail_transport,body,4,,0.004484816075320783,19132,0.004484816075320783
body_ipc_services_broad,body,4,,0.004338113060292341,20489,0.004338113060292341
body_ipc_gasoline,body,6,,-0.004205315969097108,20404,0.004205315969097108
body_ipc_gasoline,body,5,,0.004129661234264442,20489,0.004129661234264442
body_ipc_rail_transport,body,3,,0.003926607597024123,19213,0.003926607597024123
body_ipc_services_broad,body,0,,0.003565163446371544,20829,0.003565163446371544
body_ipc_diesel,body,3,,-0.0034088336135270265,16699,0.0034088336135270265
body_ipc_food_ex_veg_pot_fruit,body,2,,-0.0033277248247926368,20744,0.0033277248247926368
body_ipc_gasoline,body,1,,0.00261851647948638,20829,0.00261851647948638
body_ipc_passenger_transport,body,4,,0.0024713953401952616,20574,0.0024713953401952616
body_ipc_services_broad,body,3,,0.002127652828807864,20574,0.002127652828807864
body_ipc_gasoline,body,2,,0.0021218483452886713,20744,0.0021218483452886713
body_ipc_diesel,body,2,,0.0020826009284429002,16784,0.0020826009284429002
body_ipc_services_broad,body,1,,0.0019912195303757223,20744,0.0019912195303757223
body_ipc_passenger_transport,body,0,,0.0005765117320083661,20914,0.0005765117320083661
body_ipc_services_broad,body,6,,-0.00024082470125024873,20319,0.00024082470125024873
body_ipc_motor_fuel,body,3,,5.806200182745454e-06,16614,5.806200182745454e-06
