candidate,role,lag,transport,correlation,n_eval,score
recipe_plus_transport,transport,1,distance_inverse,0.091783488140421,20322,0.091783488140421
recipe_plus_transport,transport,6,distance_inverse,0.09174866164447082,20316,0.09174866164447082
recipe_plus_transport,transport,6,same_federal_district,0.09169078715699308,20316,0.09169078715699308
recipe_plus_transport,transport,1,distance_band_800,0.09167590919594278,20319,0.09167590919594278
recipe_plus_transport,transport,2,distance_inverse,0.09131546322426183,20316,0.09131546322426183
recipe_plus_transport,transport,6,distance_band_800,0.09073126744315044,20316,0.09073126744315044
recipe_plus_transport,transport,4,distance_inverse,0.09071327092760824,20316,0.09071327092760824
recipe_plus_transport,transport,3,distance_inverse,0.09067082407048588,20316,0.09067082407048588
recipe_plus_transport,transport,5,distance_inverse,0.09057723257862593,20316,0.09057723257862593
recipe_plus_transport,transport,1,same_federal_district,0.09055980086062237,20322,0.09055980086062237
recipe_plus_transport,transport,2,distance_band_800,0.09047809462276958,20316,0.09047809462276958
recipe_plus_transport,transport,2,same_federal_district,0.09000131215498121,20316,0.09000131215498121
recipe_plus_transport,transport,3,same_federal_district,0.08979839339077642,20316,0.08979839339077642
recipe_plus_transport,transport,5,distance_band_800,0.08898639055242852,20316,0.08898639055242852
recipe_plus_transport,transport,5,same_federal_district,0.08882544410578677,20316,0.08882544410578677
recipe_plus_transport,transport,4,same_federal_district,0.08821718670823182,20316,0.08821718670823182
recipe_plus_transport,transport,4,distance_band_800,0.08788315632733323,20316,0.08788315632733323
recipe_plus_transport,transport,3,distance_band_800,0.08759571286752041,20316,0.08759571286752041
body_ipc_passenger_transport,body,6,,0.08455212682860393,20064,0.08455212682860393
body_ipc_rail_transport,body,6,,0.04478143599710546,18730,0.04478143599710546
body_ipc_passenger_transport,body,5,,0.024050762899878887,20149,0.024050762899878887
body_ipc_rail_transport,body,3,,-0.018657456185938462,18973,0.018657456185938462
body_ipc_rail_transport,body,5,,0.017232398525380832,18811,0.017232398525380832
body_ipc_rail_transport,body,2,,-0.017124608429163347,19054,0.017124608429163347
body_ipc_passenger_transport,body,2,,-0.016598891509472684,20404,0.016598891509472684
body_ipc_rail_transport,body,0,,0.014916378845503316,19216,0.014916378845503316
body_ipc_passenger_transport,body,3,,-0.014756158870852586,20319,0.014756158870852586
body_ipc_food_ex_veg_pot_fruit,body,2,,-0.014733053406047933,20319,0.014733053406047933
body_ipc_nonfood_broad,body,4,,0.014590669529309729,20149,0.014590669529309729
body_ipc_diesel,body,2,,-0.013469155406999913,16444,0.013469155406999913
body_ipc_food_no_alcohol,body,6,,-0.013399762428592933,19979,0.013399762428592933
body_ipc_food_no_alcohol,body,4,,0.012978514161966631,20149,0.012978514161966631
body_ipc_motor_fuel,body,0,,-0.012027194482224803,16529,0.012027194482224803
body_ipc_diesel,body,4,,-0.009440287051434163,16274,0.009440287051434163
body_ipc_nonfood_broad,body,6,,-0.009176038027214495,19979,0.009176038027214495
body_ipc_gasoline,body,4,,0.008689923551915994,20234,0.008689923551915994
body_ipc_motor_fuel,body,5,,0.008648041670840599,16104,0.008648041670840599
body_ipc_food_ex_veg_pot_fruit,body,4,,0.008616276366262778,20149,0.008616276366262778
body_ipc_motor_fuel,body,4,,0.008481238626468456,16189,0.008481238626468456
body_ipc_rail_transport,body,1,,0.008186424611409164,19135,0.008186424611409164
body_ipc_gasoline,body,6,,-0.008063399245115786,20064,0.008063399245115786
body_ipc_food_ex_veg_pot_fruit,body,0,,0.007683026361666715,20489,0.007683026361666715
body_ipc_passenger_transport,body,0,,-0.007624387714299162,20574,0.007624387714299162
body_ipc_motor_fuel,body,2,,0.0074542575627421165,16359,0.0074542575627421165
