candidate,role,lag,transport,correlation,n_eval,score
recipe_plus_transport,transport,4,same_federal_district,0.05713952755085178,20829,0.05713952755085178
recipe_plus_transport,transport,5,same_federal_district,0.055741360780972304,20829,0.055741360780972304
recipe_plus_transport,transport,4,distance_band_800,0.05572931515729231,20829,0.05572931515729231
recipe_plus_transport,transport,3,same_federal_district,0.05492281867003677,20829,0.05492281867003677
recipe_plus_transport,transport,2,same_federal_district,0.054843512333262,20829,0.054843512333262
recipe_plus_transport,transport,4,distance_inverse,0.05474433151010847,20829,0.05474433151010847
recipe_plus_transport,transport,2,distance_band_800,0.05468754393707601,20829,0.05468754393707601
recipe_plus_transport,transport,3,distance_band_800,0.054381680247042326,20829,0.054381680247042326
recipe_plus_transport,transport,5,distance_inverse,0.05417377216698536,20829,0.05417377216698536
recipe_plus_transport,transport,5,distance_band_800,0.05398854933576722,20829,0.05398854933576722
recipe_plus_transport,transport,1,same_federal_district,0.05388613674038374,20829,0.05388613674038374
recipe_plus_transport,transport,1,distance_band_800,0.053573239369792754,20829,0.053573239369792754
recipe_plus_transport,transport,3,distance_inverse,0.053461978594185416,20829,0.053461978594185416
recipe_plus_transport,transport,2,distance_inverse,0.05325750755257674,20829,0.05325750755257674
recipe_plus_transport,transport,1,distance_inverse,0.0529095680397515,20829,0.0529095680397515
recipe_plus_transport,transport,6,distance_inverse,0.052358737770200905,20829,0.052358737770200905
recipe_plus_transport,transport,6,same_federal_district,0.05152308154705163,20829,0.05152308154705163
recipe_plus_transport,transport,6,distance_band_800,0.05124441119336758,20829,0.05124441119336758
body_ipc_food_ex_veg_pot_fruit,body,0,,0.03902772877281099,20744,0.03902772877281099
body_ipc_food_no_alcohol,body,0,,0.033753060619778695,20829,0.033753060619778695
body_ipc_motor_fuel,body,2,,-0.025635443018451762,16699,0.025635443018451762
body_ipc_diesel,body,2,,-0.024221723765485332,16699,0.024221723765485332
body_ipc_food_ex_veg_pot_fruit,body,4,,0.02403749021592057,20404,0.02403749021592057
body_ipc_motor_fuel,body,3,,-0.021960498200175226,16614,0.021960498200175226
body_ipc_food_ex_veg_pot_fruit,body,2,,0.021134343518045415,20574,0.021134343518045415
body_ipc_gasoline,body,5,,-0.020660162989475036,20404,0.020660162989475036
body_ipc_motor_fuel,body,1,,-0.02035097944430076,16784,0.02035097944430076
body_ipc_rail_transport,body,2,,0.020270144303625053,19214,0.020270144303625053
