candidate,role,lag,transport,correlation,n_eval,score
recipe_plus_transport,transport,1,distance_inverse,0.16915155595544162,20164,0.16915155595544162
recipe_plus_transport,transport,5,distance_inverse,0.16892677676696324,20164,0.16892677676696324
recipe_plus_transport,transport,6,distance_inverse,0.1686246456722802,20164,0.1686246456722802
recipe_plus_transport,transport,5,same_federal_district,0.16841279571459558,20164,0.16841279571459558
recipe_plus_transport,transport,1,distance_band_800,0.1683762819669165,20164,0.1683762819669165
recipe_plus_transport,transport,4,same_federal_district,0.1680043909038977,20164,0.1680043909038977
recipe_plus_transport,transport,4,distance_inverse,0.16772439488087457,20164,0.16772439488087457
recipe_plus_transport,transport,5,distance_band_800,0.16726771996087791,20164,0.16726771996087791
recipe_plus_transport,transport,4,distance_band_800,0.16712110020637977,20164,0.16712110020637977
recipe_plus_transport,transport,2,distance_inverse,0.166904469456186,20164,0.166904469456186
recipe_plus_transport,transport,6,same_federal_district,0.1665622764662079,20164,0.1665622764662079
recipe_plus_transport,transport,1,same_federal_district,0.16607630999833878,20164,0.16607630999833878
recipe_plus_transport,transport,3,distance_inverse,0.16603768850945178,20164,0.16603768850945178
recipe_plus_transport,transport,6,distance_band_800,0.1659290652977781,20164,0.1659290652977781
recipe_plus_transport,transport,2,distance_band_800,0.16340495879037187,20164,0.16340495879037187
recipe_plus_transport,transport,3,same_federal_district,0.16326972466166925,20164,0.16326972466166925
recipe_plus_transport,transport,3,distance_band_800,0.1629872820966329,20164,0.1629872820966329
recipe_plus_transport,transport,2,same_federal_district,0.16251283910072709,20164,0.16251283910072709
body_ipc_food_no_alcohol,body,6,,0.14274147648308505,20064,0.14274147648308505
body_ipc_services_broad,body,6,,0.09362796695406644,19979,0.09362796695406644
body_ipc_food_no_alcohol,body,5,,0.07407633588352464,20149,0.07407633588352464
body_ipc_food_ex_veg_pot_fruit,body,6,,0.04756885999765733,19979,0.04756885999765733
body_ipc_nonfood_broad,body,6,,0.045717773506408106,20064,0.045717773506408106
body_ipc_food_no_alcohol,body,2,,-0.04484243164532722,20404,0.04484243164532722
body_ipc_nonfood_broad,body,0,,0.04471927664133909,20574,0.04471927664133909
body_ipc_passenger_transport,body,6,,0.0425804625706775,20064,0.0425804625706775
body_ipc_nonfood_broad,body,4,,0.037429831238278484,20234,0.037429831238278484
body_ipc_nonfood_broad,body,5,,0.036661659964008456,20149,0.036661659964008456
body_ipc_food_no_alcohol,body,1,,-0.034929839167680804,20489,0.034929839167680804
body_ipc_food_ex_veg_pot_fruit,body,0,,0.03374827194623187,20489,0.03374827194623187
body_ipc_food_ex_veg_pot_fruit,body,2,,-0.031816082541968986,20319,0.031816082541968986
body_ipc_nonfood_broad,body,1,,0.0307045996997558,20489,0.0307045996997558
body_ipc_nonfood_broad,body,3,,0.023840149653460853,20319,0.023840149653460853
body_ipc_food_no_alcohol,body,3,,-0.02124547731061747,20319,0.02124547731061747
body_ipc_food_no_alcohol,body,0,,-0.02041041511726479,20574,0.02041041511726479
body_ipc_food_ex_veg_pot_fruit,body,3,,-0.01965396783461743,20234,0.01965396783461743
body_ipc_nonfood_broad,body,2,,0.01843417552979255,20404,0.01843417552979255
body_ipc_services_broad,body,5,,0.01653843805122763,20064,0.01653843805122763
body_ipc_diesel,body,1,,0.01521540689724946,16529,0.01521540689724946
body_ipc_motor_fuel,body,4,,-0.01472988950473856,16274,0.01472988950473856
body_ipc_passenger_transport,body,1,,0.014714054395203992,20489,0.014714054395203992
body_ipc_food_ex_veg_pot_fruit,body,4,,-0.014403821241117894,20149,0.014403821241117894
body_ipc_services_broad,body,3,,-0.012985666025099226,20234,0.012985666025099226
body_ipc_rail_transport,body,1,,0.011647635417626074,19055,0.011647635417626074
body_ipc_passenger_transport,body,3,,-0.011356266795226383,20319,0.011356266795226383
body_ipc_passenger_transport,body,4,,-0.010604630769756146,20234,0.010604630769756146
body_ipc_diesel,body,2,,0.010499109503789133,16444,0.010499109503789133
body_ipc_motor_fuel,body,2,,0.009835738986952025,16444,0.009835738986952025
body_ipc_food_ex_veg_pot_fruit,body,1,,-0.009092381857258825,20404,0.009092381857258825
body_ipc_services_broad,body,2,,-0.00905363881386402,20319,0.00905363881386402
body_ipc_gasoline,body,5,,0.008195457811186293,20149,0.008195457811186293
body_ipc_motor_fuel,body,5,,0.008074964273827274,16189,0.008074964273827274
body_ipc_food_ex_veg_pot_fruit,body,5,,0.007703519193486022,20064,0.007703519193486022
body_ipc_services_broad,body,0,,0.0076813881693559675,20489,0.0076813881693559675
body_ipc_rail_transport,body,0,,0.00724994261464665,19136,0.00724994261464665
body_ipc_passenger_transport,body,2,,0.007226957783200389,20404,0.007226957783200389
body_ipc_food_no_alcohol,body,4,,-0.007130335988383607,20234,0.007130335988383607
body_ipc_rail_transport,body,5,,-0.007068779158135159,18731,0.007068779158135159
body_ipc_services_broad,body,1,,0.006779622888436668,20404,0.006779622888436668
body_ipc_motor_fuel,body,1,,0.006229058835858641,16529,0.006229058835858641
body_ipc_rail_transport,body,2,,-0.005260995634453518,18974,0.005260995634453518
body_ipc_passenger_transport,body,0,,-0.004944571797285081,20574,0.004944571797285081
body_ipc_gasoline,body,6,,-0.004925184699234222,20064,0.004925184699234222
body_ipc_gasoline,body,0,,-0.004786890168720088,20574,0.004786890168720088
body_ipc_rail_transport,body,6,,0.004619617119216579,18650,0.004619617119216579
body_ipc_diesel,body,3,,0.0038149141328641845,16359,0.0038149141328641845
body_ipc_diesel,body,4,,-0.0029880195050671693,16274,0.0029880195050671693
body_ipc_diesel,body,5,,-0.0028453713944103717,16189,0.0028453713944103717
body_ipc_gasoline,body,4,,-0.0020286286514187265,20234,0.0020286286514187265
body_ipc_gasoline,body,2,,-0.0019346605092620858,20404,0.0019346605092620858
body_ipc_gasoline,body,3,,-0.0017811152773077818,20319,0.0017811152773077818
body_ipc_diesel,body,0,,0.001241799798691006,16614,0.001241799798691006
body_ipc_motor_fuel,body,0,,-0.001133088223128144,16614,0.001133088223128144
body_ipc_gasoline,body,1,,0.0009153986883747338,20489,0.0009153986883747338
body_ipc_motor_fuel,body,6,,0.0007696115725230886,16104,0.0007696115725230886
body_ipc_rail_transport,body,3,,-0.0007125381080600986,18893,0.0007125381080600986
body_ipc_services_broad,body,4,,0.0006673302309238683,20149,0.0006673302309238683
body_ipc_passenger_transport,body,5,,-0.00031344175189012424,20149,0.00031344175189012424
body_ipc_diesel,body,6,,-0.0001933624922265402,16104,0.0001933624922265402
body_ipc_motor_fuel,body,3,,6.477394533564962e-05,16359,6.477394533564962e-05
body_ipc_rail_transport,body,4,,3.8505450519162684e-05,18812,3.8505450519162684e-05
