candidate,role,lag,transport,correlation,n_eval,score
body_ipc_food_ex_veg_pot_fruit,body,5,,-0.03294973693362141,20319,0.03294973693362141
body_ipc_nonfood_broad,body,4,,0.0307045996997558,20489,0.0307045996997558
body_ipc_food_ex_veg_pot_fruit,body,0,,0.03014015499216344,20744,0.03014015499216344
body_ipc_services_broad,body,1,,-0.02852928131795758,20659,0.02852928131795758
body_ipc_food_no_alcohol,body,2,,-0.026564210386223426,20659,0.026564210386223426
body_ipc_passenger_transport,body,1,,-0.02604598957350644,20744,0.02604598957350644
body_ipc_services_broad,body,0,,-0.024868356666688827,20744,0.024868356666688827
body_ipc_nonfood_broad,body,6,,0.023840149653460853,20319,0.023840149653460853
body_ipc_food_no_alcohol,body,1,,-0.022489577631482703,20744,0.022489577631482703
body_ipc_food_no_alcohol,body,0,,-0.02229575308720123,20829,0.02229575308720123
body_ipc_food_no_alcohol,body,6,,-0.02124547731061747,20319,0.02124547731061747
body_ipc_food_ex_veg_pot_fruit,body,2,,0.020720140931899497,20574,0.020720140931899497
body_ipc_food_ex_veg_pot_fruit,body,6,,-0.020679303040490097,20234,0.020679303040490097
body_ipc_food_no_alcohol,body,3,,-0.02041041511726479,20574,0.02041041511726479
body_ipc_passenger_transport,body,0,,-0.019911316483978633,20829,0.019911316483978633
body_ipc_diesel,body,0,,-0.019366134154491108,16869,0.019366134154491108
body_ipc_nonfood_broad,body,5,,0.01843417552979255,20404,0.01843417552979255
body_ipc_services_broad,body,2,,-0.01734813871601166,20574,0.01734813871601166
body_ipc_passenger_transport,body,2,,-0.016944092933410742,20659,0.016944092933410742
body_ipc_diesel,body,4,,0.015166036932288678,16529,0.015166036932288678
body_ipc_passenger_transport,body,4,,0.01318696998090264,20489,0.01318696998090264
body_ipc_rail_transport,body,4,,0.012628163816817002,19052,0.012628163816817002
body_ipc_services_broad,body,6,,-0.012001748455400826,20234,0.012001748455400826
body_ipc_passenger_transport,body,6,,-0.011458320960073345,20319,0.011458320960073345
body_ipc_diesel,body,2,,-0.011354539349465117,16699,0.011354539349465117
body_ipc_motor_fuel,body,2,,-0.011056274422070295,16699,0.011056274422070295
body_ipc_rail_transport,body,0,,-0.010303310510209638,19376,0.010303310510209638
body_ipc_diesel,body,5,,0.01016064879147077,16444,0.01016064879147077
body_ipc_motor_fuel,body,5,,0.009835738986952025,16444,0.009835738986952025
body_ipc_food_ex_veg_pot_fruit,body,4,,-0.009080638265349265,20404,0.009080638265349265
body_ipc_services_broad,body,5,,-0.008934213502097164,20319,0.008934213502097164
body_ipc_diesel,body,1,,-0.008717048930473386,16784,0.008717048930473386
body_ipc_services_broad,body,3,,0.00830768385765102,20489,0.00830768385765102
body_ipc_gasoline,body,0,,0.0076711780749232645,20829,0.0076711780749232645
body_ipc_passenger_transport,body,5,,0.007059629616206662,20404,0.007059629616206662
body_ipc_rail_transport,body,3,,0.006920860390246394,19133,0.006920860390246394
body_ipc_food_ex_veg_pot_fruit,body,1,,0.006478073160620256,20659,0.006478073160620256
body_ipc_motor_fuel,body,4,,0.006229058835858641,16529,0.006229058835858641
body_ipc_services_broad,body,4,,0.006121103106930861,20404,0.006121103106930861
body_ipc_motor_fuel,body,1,,-0.005280336234806544,16784,0.005280336234806544
body_ipc_passenger_transport,body,3,,-0.004443066463412812,20574,0.004443066463412812
body_ipc_rail_transport,body,5,,-0.004339207715416509,18971,0.004339207715416509
body_ipc_gasoline,body,2,,-0.003856419068458124,20659,0.003856419068458124
body_ipc_gasoline,body,5,,-0.003626515733564113,20404,0.003626515733564113
body_ipc_gasoline,body,3,,-0.0034113039734817723,20574,0.0034113039734817723
body_ipc_diesel,body,6,,0.003102407801058333,16359,0.003102407801058333
body_ipc_gasoline,body,1,,-0.0028065094783139826,20744,0.0028065094783139826
body_ipc_gasoline,body,6,,-0.002590045255845847,20319,0.002590045255845847
body_ipc_diesel,body,3,,0.002425482191751241,16614,0.002425482191751241
body_ipc_gasoline,body,4,,0.0021849805532456693,20489,0.0021849805532456693
body_ipc_rail_transport,body,1,,0.0021181532212552973,19295,0.0021181532212552973
body_ipc_rail_transport,body,6,,-0.002040826218046722,18890,0.002040826218046722
body_ipc_rail_transport,body,2,,0.0019090922728301528,19214,0.0019090922728301528
body_ipc_motor_fuel,body,3,,-0.001133088223128144,16614,0.001133088223128144
body_ipc_motor_fuel,body,0,,-0.0010470969243341179,16869,0.0010470969243341179
body_ipc_motor_fuel,body,6,,6.477394533564962e-05,16359,6.477394533564962e-05
