candidate,role,lag,transport,correlation,n_eval,score
recipe_plus_transport,transport,6,same_federal_district,0.1539450428532057,20999,0.1539450428532057
recipe_plus_transport,transport,3,distance_band_800,0.1536184016255832,20999,0.1536184016255832
recipe_plus_transport,transport,6,distance_band_800,0.1534856444387299,20999,0.1534856444387299
recipe_plus_transport,transport,3,same_federal_district,0.15344942381916724,20999,0.15344942381916724
recipe_plus_transport,transport,6,distance_inverse,0.15297173255960686,20999,0.15297173255960686
recipe_plus_transport,transport,3,distance_inverse,0.1528103752123688,20999,0.1528103752123688
recipe_plus_transport,transport,2,distance_band_800,0.15220559239570763,20999,0.15220559239570763
recipe_plus_transport,transport,5,distance_inverse,0.15137755793736785,20999,0.15137755793736785
recipe_plus_transport,transport,4,distance_inverse,0.15123192983969735,20999,0.15123192983969735
recipe_plus_transport,transport,2,distance_inverse,0.15112211492852629,20999,0.15112211492852629
recipe_plus_transport,transport,4,same_federal_district,0.15020546165834545,20999,0.15020546165834545
recipe_plus_transport,transport,2,same_federal_district,0.1501826471491999,20999,0.1501826471491999
recipe_plus_transport,transport,1,distance_inverse,0.14974871007152737,20999,0.14974871007152737
recipe_plus_transport,transport,4,distance_band_800,0.14947338267963722,20999,0.14947338267963722
recipe_plus_transport,transport,5,same_federal_district,0.14945051070009702,20999,0.14945051070009702
recipe_plus_transport,transport,5,distance_band_800,0.14937944128159064,20999,0.14937944128159064
recipe_plus_transport,transport,1,same_federal_district,0.14698387792883494,20999,0.14698387792883494
recipe_plus_transport,transport,1,distance_band_800,0.14598200685250293,20999,0.14598200685250293
body_ipc_food_no_alcohol,body,0,,0.12408043918464069,20914,0.12408043918464069
body_ipc_food_ex_veg_pot_fruit,body,0,,0.09188852246874044,20999,0.09188852246874044
body_ipc_food_no_alcohol,body,1,,-0.05549335249231641,20829,0.05549335249231641
body_ipc_food_no_alcohol,body,6,,-0.052366491325990756,20404,0.052366491325990756
body_ipc_food_no_alcohol,body,2,,-0.05107255686294799,20744,0.05107255686294799
body_ipc_food_no_alcohol,body,4,,-0.043474385538501754,20574,0.043474385538501754
body_ipc_nonfood_broad,body,0,,0.037887121059855526,20914,0.037887121059855526
body_ipc_food_no_alcohol,body,3,,-0.03621036699429116,20659,0.03621036699429116
body_ipc_food_ex_veg_pot_fruit,body,5,,0.033051409162893376,20574,0.033051409162893376
body_ipc_food_no_alcohol,body,5,,-0.03031697123266107,20489,0.03031697123266107
body_ipc_nonfood_broad,body,1,,0.028341641491710035,20829,0.028341641491710035
body_ipc_food_ex_veg_pot_fruit,body,1,,0.02711598708719252,20914,0.02711598708719252
body_ipc_diesel,body,2,,-0.023949636786048775,16869,0.023949636786048775
body_ipc_gasoline,body,0,,0.02272596525901868,20999,0.02272596525901868
body_ipc_motor_fuel,body,0,,0.020952699585825716,16954,0.020952699585825716
body_ipc_diesel,body,0,,0.02089320144128122,17039,0.02089320144128122
body_ipc_motor_fuel,body,1,,0.018066650395752174,16869,0.018066650395752174
body_ipc_nonfood_broad,body,5,,0.017353247492816727,20489,0.017353247492816727
body_ipc_services_broad,body,3,,-0.016864592308870423,20659,0.016864592308870423
body_ipc_food_ex_veg_pot_fruit,body,4,,0.016576184629271885,20659,0.016576184629271885
body_ipc_food_ex_veg_pot_fruit,body,6,,-0.016216082851581437,20489,0.016216082851581437
body_ipc_nonfood_broad,body,3,,0.01607041428624719,20659,0.01607041428624719
body_ipc_nonfood_broad,body,4,,0.014530701783616484,20574,0.014530701783616484
body_ipc_gasoline,body,1,,0.013951218318137474,20914,0.013951218318137474
body_ipc_rail_transport,body,2,,-0.013877346431875203,19374,0.013877346431875203
body_ipc_passenger_transport,body,3,,-0.013265666461349355,20744,0.013265666461349355
body_ipc_services_broad,body,6,,0.013205812336738561,20404,0.013205812336738561
body_ipc_passenger_transport,body,2,,-0.012683970297403955,20829,0.012683970297403955
body_ipc_motor_fuel,body,5,,0.012562438184925868,16529,0.012562438184925868
body_ipc_diesel,body,6,,0.012165243518727279,16529,0.012165243518727279
body_ipc_passenger_transport,body,6,,0.011802393290966644,20489,0.011802393290966644
body_ipc_motor_fuel,body,6,,0.0117387929040478,16444,0.0117387929040478
body_ipc_rail_transport,body,1,,0.009839784374558163,19455,0.009839784374558163
body_ipc_gasoline,body,4,,0.009750404924870113,20659,0.009750404924870113
body_ipc_nonfood_broad,body,6,,0.009687392880791863,20404,0.009687392880791863
body_ipc_rail_transport,body,6,,0.009445519790611853,19050,0.009445519790611853
body_ipc_nonfood_broad,body,2,,0.009025278777304111,20744,0.009025278777304111
body_ipc_diesel,body,5,,0.008734050489903177,16614,0.008734050489903177
body_ipc_passenger_transport,body,4,,-0.008120857555723723,20659,0.008120857555723723
body_ipc_food_ex_veg_pot_fruit,body,2,,0.007412271612202432,20829,0.007412271612202432
body_ipc_gasoline,body,5,,0.006900662279264637,20574,0.006900662279264637
body_ipc_motor_fuel,body,3,,-0.006867130992114587,16699,0.006867130992114587
body_ipc_motor_fuel,body,2,,-0.00618861621708793,16784,0.00618861621708793
body_ipc_diesel,body,1,,-0.00576786489505917,16954,0.00576786489505917
body_ipc_rail_transport,body,0,,-0.00536997805100341,19536,0.00536997805100341
body_ipc_rail_transport,body,5,,0.005347286484775969,19131,0.005347286484775969
body_ipc_services_broad,body,5,,0.005072529112951902,20489,0.005072529112951902
body_ipc_rail_transport,body,3,,-0.00504034654631102,19293,0.00504034654631102
body_ipc_rail_transport,body,4,,0.0038471789961680236,19212,0.0038471789961680236
body_ipc_passenger_transport,body,5,,0.0035716374904225827,20574,0.0035716374904225827
