candidate,role,lag,transport,correlation,n_eval,score
recipe_plus_transport,transport,5,distance_band_800,0.0661632711904283,20914,0.0661632711904283
recipe_plus_transport,transport,5,same_federal_district,0.06525856519671654,20914,0.06525856519671654
recipe_plus_transport,transport,6,same_federal_district,0.06522493894462411,20914,0.06522493894462411
recipe_plus_transport,transport,6,distance_band_800,0.06474001253351787,20914,0.06474001253351787
recipe_plus_transport,transport,5,distance_inverse,0.06450558695021535,20914,0.06450558695021535
recipe_plus_transport,transport,1,distance_band_800,0.06449759827989272,20914,0.06449759827989272
recipe_plus_transport,transport,1,same_federal_district,0.06408876343833289,20914,0.06408876343833289
recipe_plus_transport,transport,6,distance_inverse,0.06387055241336446,20914,0.06387055241336446
recipe_plus_transport,transport,2,distance_band_800,0.0638246047472973,20914,0.0638246047472973
recipe_plus_transport,transport,2,distance_inverse,0.06343429062992048,20914,0.06343429062992048
recipe_plus_transport,transport,4,distance_band_800,0.06343230385699238,20914,0.06343230385699238
recipe_plus_transport,transport,4,distance_inverse,0.06340464773984032,20914,0.06340464773984032
recipe_plus_transport,transport,1,distance_inverse,0.0632730894110968,20914,0.0632730894110968
recipe_plus_transport,transport,3,distance_inverse,0.06302055725061599,20914,0.06302055725061599
recipe_plus_transport,transport,3,distance_band_800,0.06264759575169587,20914,0.06264759575169587
recipe_plus_transport,transport,2,same_federal_district,0.06212523834156129,20914,0.06212523834156129
recipe_plus_transport,transport,4,same_federal_district,0.06135993448308987,20914,0.06135993448308987
recipe_plus_transport,transport,3,same_federal_district,0.060396277038716105,20914,0.060396277038716105
body_ipc_passenger_transport,body,1,,-0.04045476454996842,20829,0.04045476454996842
body_ipc_passenger_transport,body,0,,-0.03613610873268002,20914,0.03613610873268002
body_ipc_rail_transport,body,1,,-0.02161052789576339,19455,0.02161052789576339
body_ipc_passenger_transport,body,2,,-0.021602613123836722,20744,0.021602613123836722
body_ipc_diesel,body,0,,0.019585411601643267,16954,0.019585411601643267
body_ipc_rail_transport,body,3,,-0.018737149549401685,19293,0.018737149549401685
body_ipc_rail_transport,body,4,,0.017544487806266607,19212,0.017544487806266607
body_ipc_rail_transport,body,6,,-0.01678557380148363,19050,0.01678557380148363
body_ipc_passenger_transport,body,6,,-0.016654446199791353,20404,0.016654446199791353
body_ipc_rail_transport,body,0,,-0.015880629549065415,19536,0.015880629549065415
body_ipc_diesel,body,3,,-0.015581439013810688,16699,0.015581439013810688
body_ipc_food_no_alcohol,body,3,,0.0145992203518305,20574,0.0145992203518305
body_ipc_diesel,body,6,,-0.014330345986600752,16444,0.014330345986600752
body_ipc_nonfood_broad,body,1,,0.013171350521164124,20744,0.013171350521164124
body_ipc_food_ex_veg_pot_fruit,body,3,,0.012524095415173945,20574,0.012524095415173945
body_ipc_diesel,body,2,,-0.012348366355011782,16784,0.012348366355011782
body_ipc_food_ex_veg_pot_fruit,body,6,,-0.012042131869822087,20319,0.012042131869822087
body_ipc_motor_fuel,body,4,,-0.011896772635536651,16529,0.011896772635536651
body_ipc_food_no_alcohol,body,2,,0.011180572358776198,20659,0.011180572358776198
body_ipc_food_ex_veg_pot_fruit,body,0,,-0.010874620833327815,20829,0.010874620833327815
body_ipc_rail_transport,body,5,,0.009754990252709164,19131,0.009754990252709164
body_ipc_passenger_transport,body,3,,-0.008653258281411927,20659,0.008653258281411927
body_ipc_food_no_alcohol,body,1,,0.008636003499314083,20744,0.008636003499314083
body_ipc_food_no_alcohol,body,0,,-0.00849762419074374,20829,0.00849762419074374
body_ipc_food_ex_veg_pot_fruit,body,4,,0.008462202255357031,20489,0.008462202255357031
body_ipc_food_ex_veg_pot_fruit,body,1,,0.008207194990634754,20744,0.008207194990634754
body_ipc_nonfood_broad,body,4,,0.008068568098797356,20489,0.008068568098797356
body_ipc_motor_fuel,body,6,,0.007860888948801758,16359,0.007860888948801758
body_ipc_gasoline,body,4,,-0.007631257080620524,20574,0.007631257080620524
body_ipc_gasoline,body,6,,0.007580050738559873,20404,0.007580050738559873
body_ipc_food_no_alcohol,body,4,,-0.007578840305038396,20489,0.007578840305038396
body_ipc_gasoline,body,1,,0.0074964273841809596,20829,0.0074964273841809596
body_ipc_gasoline,body,3,,-0.0072656048798569375,20659,0.0072656048798569375
body_ipc_food_no_alcohol,body,6,,-0.007091806924346256,20319,0.007091806924346256
body_ipc_food_ex_veg_pot_fruit,body,5,,-0.0067255776870017835,20404,0.0067255776870017835
body_ipc_diesel,body,4,,-0.006499328741642555,16614,0.006499328741642555
body_ipc_food_no_alcohol,body,5,,-0.0060728011050845505,20404,0.0060728011050845505
body_ipc_nonfood_broad,body,5,,0.0057698252085313,20404,0.0057698252085313
body_ipc_gasoline,body,5,,0.005514588259969884,20489,0.005514588259969884
body_ipc_passenger_transport,body,4,,-0.005480144274756535,20574,0.005480144274756535
body_ipc_motor_fuel,body,3,,-0.00384947221636083,16614,0.00384947221636083
body_ipc_nonfood_broad,body,3,,0.003831093837740719,20574,0.003831093837740719
body_ipc_motor_fuel,body,0,,0.003129791321955532,16869,0.003129791321955532
body_ipc_motor_fuel,body,1,,0.0030457721211303098,16784,0.0030457721211303098
body_ipc_motor_fuel,body,5,,0.00281836361184614,16444,0.00281836361184614
body_ipc_gasoline,body,2,,-0.002544124875375527,20744,0.002544124875375527
body_ipc_diesel,body,5,,0.0025347755837319035,16529,0.0025347755837319035
body_ipc_gasoline,body,0,,0.002233746024990801,20914,0.002233746024990801
body_ipc_nonfood_broad,body,2,,0.002228797955866018,20659,0.002228797955866018
body_ipc_passenger_transport,body,5,,0.0022053118592349624,20489,0.0022053118592349624
body_ipc_rail_transport,body,2,,-0.0011671929938923992,19374,0.0011671929938923992
body_ipc_motor_fuel,body,2,,0.0008893424898148571,16699,0.0008893424898148571
body_ipc_nonfood_broad,body,0,,-0.0007670475544384486,20829,0.0007670475544384486
body_ipc_food_ex_veg_pot_fruit,body,2,,0.0004900090977713354,20659,0.0004900090977713354
body_ipc_nonfood_broad,body,6,,0.0002373626190257948,20319,0.0002373626190257948
body_ipc_diesel,body,1,,-0.00021689419901204719,16869,0.00021689419901204719
