candidate,role,lag,transport,correlation,n_eval,score
body_ipc_rail_transport,body,6,,-0.007424913101829493,18650,0.007424913101829493
body_ipc_passenger_transport,body,5,,-0.007232426516421522,20149,0.007232426516421522
body_ipc_passenger_transport,body,2,,0.007146670302096146,20404,0.007146670302096146
body_ipc_food_no_alcohol,body,2,,0.0065972193733932144,20404,0.0065972193733932144
body_ipc_passenger_transport,body,6,,0.005964194989207857,20064,0.005964194989207857
body_ipc_services_broad,body,2,,0.0059466314620386955,20319,0.0059466314620386955
body_ipc_rail_transport,body,2,,0.005831402805619924,18974,0.005831402805619924
body_ipc_services_broad,body,4,,-0.00505462830917938,20149,0.00505462830917938
body_ipc_food_no_alcohol,body,3,,0.004681538285325595,20319,0.004681538285325595
body_ipc_services_broad,body,0,,0.0038205739349294154,20489,0.0038205739349294154
body_ipc_diesel,body,1,,-0.003585329708830484,16529,0.003585329708830484
body_ipc_services_broad,body,1,,-0.003551770650411445,20404,0.003551770650411445
body_ipc_diesel,body,3,,0.0029524656720652507,16359,0.0029524656720652507
body_ipc_rail_transport,body,4,,0.002582773101499559,18812,0.002582773101499559
body_ipc_food_ex_veg_pot_fruit,body,4,,-0.0024889683715088287,20149,0.0024889683715088287
body_ipc_rail_transport,body,5,,0.0023223279011541373,18731,0.0023223279011541373
body_ipc_rail_transport,body,1,,-0.001541679201761226,19055,0.001541679201761226
body_ipc_passenger_transport,body,0,,0.0009227448377122029,20574,0.0009227448377122029
body_ipc_diesel,body,2,,0.00048249214356925956,16444,0.00048249214356925956
body_ipc_passenger_transport,body,3,,-0.00013668598818000562,20319,0.00013668598818000562
