candidate,role,lag,transport,correlation,n_eval,score
body_ipc_passenger_transport,body,0,,-0.011965435780881844,20829,0.011965435780881844
body_ipc_motor_fuel,body,4,,0.011803314515414384,16444,0.011803314515414384
body_ipc_passenger_transport,body,5,,0.011671423790359235,20404,0.011671423790359235
body_ipc_rail_transport,body,5,,0.011233508054310804,18971,0.011233508054310804
body_ipc_motor_fuel,body,5,,0.011052030868339629,16359,0.011052030868339629
body_ipc_motor_fuel,body,3,,0.010353286178218466,16529,0.010353286178218466
body_ipc_diesel,body,3,,0.00922238759534893,16614,0.00922238759534893
body_ipc_nonfood_broad,body,4,,0.008863988608381331,20404,0.008863988608381331
body_ipc_gasoline,body,2,,0.008842945896520817,20659,0.008842945896520817
body_ipc_rail_transport,body,4,,0.008098613944007646,19052,0.008098613944007646
body_ipc_passenger_transport,body,2,,-0.007548707134184181,20659,0.007548707134184181
body_ipc_motor_fuel,body,0,,-0.007434285113448809,16784,0.007434285113448809
body_ipc_food_ex_veg_pot_fruit,body,0,,0.007412271612202432,20829,0.007412271612202432
body_ipc_nonfood_broad,body,0,,0.007274590400980833,20744,0.007274590400980833
body_ipc_services_broad,body,6,,-0.006964381237052113,20234,0.006964381237052113
body_ipc_motor_fuel,body,1,,-0.0057540467875251975,16699,0.0057540467875251975
body_ipc_gasoline,body,3,,0.005444278846471813,20574,0.005444278846471813
body_ipc_rail_transport,body,2,,0.004874905447802377,19214,0.004874905447802377
body_ipc_services_broad,body,3,,0.004809551401545255,20489,0.004809551401545255
body_ipc_passenger_transport,body,6,,-0.004664664122966475,20319,0.004664664122966475
body_ipc_rail_transport,body,3,,0.0043529673667025105,19133,0.0043529673667025105
body_ipc_gasoline,body,4,,0.004191738478842684,20489,0.004191738478842684
body_ipc_gasoline,body,5,,-0.004104544112584581,20404,0.004104544112584581
body_ipc_rail_transport,body,1,,-0.004012875945405258,19295,0.004012875945405258
body_ipc_services_broad,body,2,,0.0036470163765412057,20574,0.0036470163765412057
body_ipc_diesel,body,2,,-0.0034203231183004947,16699,0.0034203231183004947
body_ipc_food_ex_veg_pot_fruit,body,1,,-0.0033277248247926368,20744,0.0033277248247926368
body_ipc_gasoline,body,0,,0.0029687578499191457,20829,0.0029687578499191457
body_ipc_services_broad,body,0,,0.0023378641652150606,20744,0.0023378641652150606
body_ipc_passenger_transport,body,3,,0.0020609432716013343,20574,0.0020609432716013343
body_ipc_gasoline,body,1,,0.0019273156074632507,20744,0.0019273156074632507
body_ipc_diesel,body,1,,0.001694406282165914,16784,0.001694406282165914
body_ipc_motor_fuel,body,2,,-0.0009879013444269516,16614,0.0009879013444269516
body_ipc_motor_fuel,body,6,,0.0009659492177296054,16274,0.0009659492177296054
body_ipc_gasoline,body,6,,-0.000625013331988732,20319,0.000625013331988732
body_ipc_diesel,body,6,,-0.00038850407294164157,16359,0.00038850407294164157
body_ipc_services_broad,body,5,,-0.000266746987028504,20319,0.000266746987028504
