candidate,role,lag,transport,correlation,n_eval,score
body_ipc_gasoline,body,1,,-0.006068035607480378,20829,0.006068035607480378
body_ipc_services_broad,body,6,,0.005941702196375017,20319,0.005941702196375017
body_ipc_rail_transport,body,6,,0.005793954239912787,18970,0.005793954239912787
body_ipc_services_broad,body,2,,-0.005071702598823754,20659,0.005071702598823754
body_ipc_rail_transport,body,0,,-0.0038755222731417425,19456,0.0038755222731417425
body_ipc_services_broad,body,4,,0.0033624041892524304,20489,0.0033624041892524304
body_ipc_services_broad,body,5,,-0.003008108957677009,20404,0.003008108957677009
body_ipc_passenger_transport,body,2,,-0.0026950415244690685,20744,0.0026950415244690685
body_ipc_passenger_transport,body,4,,0.0020346986007597967,20574,0.0020346986007597967
body_ipc_diesel,body,6,,0.0020276199865672897,16444,0.0020276199865672897
body_ipc_rail_transport,body,5,,-0.0015818078486844675,19051,0.0015818078486844675
body_ipc_services_broad,body,0,,0.000972577734166987,20829,0.000972577734166987
body_ipc_passenger_transport,body,1,,0.0009403754881800781,20829,0.0009403754881800781
body_ipc_services_broad,body,3,,-0.0006327970655506155,20574,0.0006327970655506155
body_ipc_rail_transport,body,1,,0.00023026342467505071,19375,0.00023026342467505071
