region,period,value
Республика Алтай,2018,2201.0
Республика Алтай,2019,2227.0
Республика Алтай,2020,2495.0
Республика Алтай,2021,2854.0
Республика Алтай,2022,2445.0
Республика Алтай,2023,2254.0
Республика Башкортостан,1990,38157.0
Республика Башкортостан,1991,39638.0
Республика Башкортостан,1992,43539.0
Республика Башкортостан,1993,50738.0
Республика Башкортостан,1994,54267.0
Республика Башкортостан,1995,51734.0
Республика Башкортостан,1996,49600.0
Республика Башкортостан,1997,49354.0
Республика Башкортостан,1998,48470.0
Республика Башкортостан,1999,52650.0
Республика Башкортостан,2000,53550.0
Республика Башкортостан,2001,55001.0
Республика Башкортостан,2002,57836.0
Республика Башкортостан,2003,58237.0
Республика Башкортостан,2004,57726.0
Республика Башкортостан,2005,57787.0
Республика Башкортостан,2006,55319.0
Республика Башкортостан,2007,55144.0
Республика Башкортостан,2008,55568.0
Республика Башкортостан,2009,53227.0
Республика Башкортостан,2010,54457.0
Республика Башкортостан,2011,54404.0
Республика Башкортостан,2012,53624.0
Республика Башкортостан,2013,53346.0
Республика Башкортостан,2014,53509.0
Республика Башкортостан,2015,54024.0
Республика Башкортостан,2016,52330.0
Республика Башкортостан,2017,50387.0
Республика Башкортостан,2018,50440.0
Республика Башкортостан,2019,49115.0
Республика Башкортостан,2020,60211.0
Республика Башкортостан,2021,66110.0
Республика Башкортостан,2022,48789.0
Республика Башкортостан,2023,47701.0
Республика Бурятия,1990,9602.0
Республика Бурятия,1991,9753.0
Республика Бурятия,1992,10347.0
Республика Бурятия,1993,12388.0
Республика Бурятия,1994,13650.0
Республика Бурятия,1995,12588.0
Республика Бурятия,1996,12441.0
Республика Бурятия,1997,12111.0
Республика Бурятия,1998,11481.0
Республика Бурятия,1999,13114.0
Республика Бурятия,2000,13155.0
Республика Бурятия,2001,13858.0
Республика Бурятия,2002,14404.0
Республика Бурятия,2003,15056.0
Республика Бурятия,2004,14868.0
Республика Бурятия,2005,15144.0
Республика Бурятия,2006,13930.0
Республика Бурятия,2007,12802.0
Республика Бурятия,2008,12948.0
Республика Бурятия,2009,12466.0
Республика Бурятия,2010,12361.0
Республика Бурятия,2011,12299.0
Республика Бурятия,2012,12064.0
Республика Бурятия,2013,11479.0
Республика Бурятия,2014,11182.0
Республика Бурятия,2015,11142.0
Республика Бурятия,2016,11046.0
Республика Бурятия,2017,10493.0
Республика Бурятия,2018,10570.0
Республика Бурятия,2019,10844.0
Республика Бурятия,2020,11786.0
Республика Бурятия,2021,13497.0
Республика Бурятия,2022,11940.0
Республика Бурятия,2023,11496.0
Республика Дагестан,1990,11482.0
Республика Дагестан,1991,12062.0
Республика Дагестан,1992,12984.0
Республика Дагестан,1993,14777.0
Республика Дагестан,1994,15253.0
Республика Дагестан,1995,15700.0
Республика Дагестан,1996,15565.0
Республика Дагестан,1997,15662.0
Республика Дагестан,1998,15793.0
Республика Дагестан,1999,16020.0
Республика Дагестан,2000,16108.0
Республика Дагестан,2001,15293.0
Республика Дагестан,2002,15887.0
Республика Дагестан,2003,15929.0
Республика Дагестан,2004,15724.0
Республика Дагестан,2005,15585.0
Республика Дагестан,2006,15939.0
Республика Дагестан,2007,15357.0
Республика Дагестан,2008,15794.0
Республика Дагестан,2009,16737.0
Республика Дагестан,2010,17013.0
Республика Дагестан,2011,16872.0
Республика Дагестан,2012,16642.0
Республика Дагестан,2013,16258.0
Республика Дагестан,2014,16491.0
Республика Дагестан,2015,16188.0
Республика Дагестан,2016,15719.0
Республика Дагестан,2017,15473.0
Республика Дагестан,2018,14871.0
Республика Дагестан,2019,14941.0
Республика Дагестан,2020,19750.0
Республика Дагестан,2021,19553.0
Республика Дагестан,2022,16292.0
Республика Дагестан,2023,14566.0
Республика Ингушетия,1990,0.0
Республика Ингушетия,1991,0.0
Республика Ингушетия,1992,0.0
Республика Ингушетия,1993,0.0
Республика Ингушетия,1994,0.0
Республика Ингушетия,1995,1867.0
Республика Ингушетия,1996,1958.0
Республика Ингушетия,1997,1957.0
Республика Ингушетия,1998,2064.0
Республика Ингушетия,1999,1953.0
Республика Ингушетия,2000,2117.0
Республика Ингушетия,2001,1875.0
Республика Ингушетия,2002,1874.0
Республика Ингушетия,2003,1785.0
Республика Ингушетия,2004,1751.0
Республика Ингушетия,2005,1821.0
Республика Ингушетия,2006,1830.0
Республика Ингушетия,2007,1625.0
Республика Ингушетия,2008,1561.0
Республика Ингушетия,2009,1877.0
Республика Ингушетия,2010,1857.0
Республика Ингушетия,2011,1705.0
Республика Ингушетия,2012,1595.0
Республика Ингушетия,2013,1568.0
Республика Ингушетия,2014,1586.0
Республика Ингушетия,2015,1557.0
Республика Ингушетия,2016,1555.0
Республика Ингушетия,2017,1554.0
Республика Ингушетия,2018,1548.0
Республика Ингушетия,2019,1529.0
Республика Ингушетия,2020,1946.0
Республика Ингушетия,2021,2183.0
Республика Ингушетия,2022,1744.0
Республика Ингушетия,2023,1697.0
Республика Калмыкия,1990,2669.0
Республика Калмыкия,1991,2755.0
Республика Калмыкия,1992,2806.0
Республика Калмыкия,1993,3167.0
Республика Калмыкия,1994,3226.0
Республика Калмыкия,1995,3359.0
Республика Калмыкия,1996,3232.0
Республика Калмыкия,1997,3072.0
Республика Калмыкия,1998,3279.0
Республика Калмыкия,1999,3356.0
Республика Калмыкия,2000,3439.0
Республика Калмыкия,2001,3357.0
Республика Калмыкия,2002,3637.0
Республика Калмыкия,2003,3437.0
Республика Калмыкия,2004,3184.0
Республика Калмыкия,2005,3350.0
Республика Калмыкия,2006,3207.0
Республика Калмыкия,2007,3141.0
Республика Калмыкия,2008,2976.0
Республика Калмыкия,2009,3115.0
Республика Калмыкия,2010,3191.0
Республика Калмыкия,2011,2920.0
Республика Калмыкия,2012,2870.0
Республика Калмыкия,2013,2805.0
Республика Калмыкия,2014,2787.0
Республика Калмыкия,2015,2751.0
Республика Калмыкия,2016,2717.0
Республика Калмыкия,2017,2739.0
Республика Калмыкия,2018,2656.0
Республика Калмыкия,2019,2561.0
Республика Калмыкия,2020,3013.0
Республика Калмыкия,2021,3630.0
Республика Калмыкия,2022,2764.0
Республика Калмыкия,2023,2534.0
Республика Карелия,1990,8072.0
Республика Карелия,1991,8305.0
Республика Карелия,1992,9834.0
Республика Карелия,1993,11817.0
Республика Карелия,1994,13325.0
Республика Карелия,1995,12845.0
Республика Карелия,1996,11192.0
Республика Карелия,1997,10306.0
Республика Карелия,1998,10285.0
Республика Карелия,1999,11612.0
Республика Карелия,2000,12083.0
Республика Карелия,2001,12597.0
Республика Карелия,2002,13435.0
Республика Карелия,2003,14141.0
Республика Карелия,2004,13092.0
Республика Карелия,2005,12649.0
Республика Карелия,2006,11716.0
Республика Карелия,2007,11007.0
Республика Карелия,2008,11134.0
Республика Карелия,2009,10599.0
Республика Карелия,2010,10451.0
Республика Карелия,2011,9474.0
Республика Карелия,2012,9804.0
Республика Карелия,2013,9285.0
Республика Карелия,2014,9245.0
Республика Карелия,2015,9650.0
Республика Карелия,2016,9312.0
Республика Карелия,2017,9122.0
Республика Карелия,2018,9158.0
Республика Карелия,2019,8775.0
Республика Карелия,2020,10138.0
Республика Карелия,2021,12483.0
Республика Карелия,2022,9662.0
Республика Карелия,2023,8682.0
Республика Коми,1990,9321.0
Республика Коми,1991,9665.0
Республика Коми,1992,11426.0
Республика Коми,1993,14642.0
Республика Коми,1994,16074.0
Республика Коми,1995,15057.0
Республика Коми,1996,13674.0
Республика Коми,1997,12244.0
Республика Коми,1998,11545.0
Республика Коми,1999,12253.0
Республика Коми,2000,13594.0
Республика Коми,2001,13968.0
Республика Коми,2002,15265.0
Республика Коми,2003,15810.0
Республика Коми,2004,15210.0
Республика Коми,2005,15074.0
Республика Коми,2006,13519.0
Республика Коми,2007,12304.0
Республика Коми,2008,12270.0
Республика Коми,2009,12182.0
Республика Коми,2010,11819.0
Республика Коми,2011,11065.0
Республика Коми,2012,10830.0
Республика Коми,2013,10484.0
Республика Коми,2014,10621.0
Республика Коми,2015,10644.0
Республика Коми,2016,10565.0
Республика Коми,2017,9947.0
Республика Коми,2018,9923.0
Республика Коми,2019,9891.0
Республика Коми,2020,11066.0
Республика Коми,2021,13081.0
Республика Коми,2022,10426.0
Республика Коми,2023,9716.0
Республика Крым,2015,29145.0
Республика Крым,2016,28973.0
Республика Крым,2017,27562.0
Республика Крым,2018,27025.0
Республика Крым,2019,26794.0
Республика Крым,2020,30744.0
Республика Крым,2021,35689.0
Республика Крым,2022,28457.0
Республика Крым,2023,26424.0
Республика Марий Эл,1990,7775.0
Республика Марий Эл,1991,7786.0
Республика Марий Эл,1992,8330.0
Республика Марий Эл,1993,9622.0
Республика Марий Эл,1994,10788.0
Республика Марий Эл,1995,9999.0
Республика Марий Эл,1996,9495.0
Республика Марий Эл,1997,9625.0
Республика Марий Эл,1998,9623.0
Республика Марий Эл,1999,10674.0
Республика Марий Эл,2000,11040.0
Республика Марий Эл,2001,11434.0
Республика Марий Эл,2002,12105.0
Республика Марий Эл,2003,11861.0
Республика Марий Эл,2004,12098.0
Республика Марий Эл,2005,12256.0
Республика Марий Эл,2006,11286.0
Республика Марий Эл,2007,10745.0
Республика Марий Эл,2008,10699.0
Республика Марий Эл,2009,10435.0
Республика Марий Эл,2010,10572.0
Республика Марий Эл,2011,9853.0
Республика Марий Эл,2012,9449.0
Республика Марий Эл,2013,9444.0
Республика Марий Эл,2014,9411.0
Республика Марий Эл,2015,9444.0
Республика Марий Эл,2016,9045.0
Республика Марий Эл,2017,8501.0
Республика Марий Эл,2018,8646.0
Республика Марий Эл,2019,8177.0
Республика Марий Эл,2020,9781.0
Республика Марий Эл,2021,11228.0
Республика Марий Эл,2022,8626.0
Республика Марий Эл,2023,8399.0
Республика Мордовия,1990,11018.0
Республика Мордовия,1991,11079.0
Республика Мордовия,1992,11574.0
Республика Мордовия,1993,13217.0
Республика Мордовия,1994,14748.0
Республика Мордовия,1995,13460.0
Республика Мордовия,1996,13579.0
Республика Мордовия,1997,13631.0
Республика Мордовия,1998,13116.0
Республика Мордовия,1999,14200.0
Республика Мордовия,2000,14838.0
Республика Мордовия,2001,14200.0
Республика Мордовия,2002,14918.0
Республика Мордовия,2003,15170.0
Республика Мордовия,2004,14768.0
Республика Мордовия,2005,14823.0
Республика Мордовия,2006,13981.0
Республика Мордовия,2007,13320.0
Республика Мордовия,2008,13167.0
Республика Мордовия,2009,13027.0
Республика Мордовия,2010,13106.0
Республика Мордовия,2011,12303.0
Республика Мордовия,2012,11925.0
Республика Мордовия,2013,12095.0
Республика Мордовия,2014,11621.0
Республика Мордовия,2015,11395.0
Республика Мордовия,2016,11390.0
Республика Мордовия,2017,10868.0
Республика Мордовия,2018,10723.0
Республика Мордовия,2019,10484.0
Республика Мордовия,2020,13085.0
Республика Мордовия,2021,14448.0
Республика Мордовия,2022,11216.0
Республика Мордовия,2023,10203.0
Республика Саха (Якутия),1990,7470.0
Республика Саха (Якутия),1991,7565.0
Республика Саха (Якутия),1992,8710.0
Республика Саха (Якутия),1993,9419.0
Республика Саха (Якутия),1994,10371.0
Республика Саха (Якутия),1995,10079.0
Республика Саха (Якутия),1996,9638.0
Республика Саха (Якутия),1997,9094.0
Республика Саха (Якутия),1998,8856.0
Республика Саха (Якутия),1999,9480.0
Республика Саха (Якутия),2000,9325.0
Республика Саха (Якутия),2001,9738.0
Республика Саха (Якутия),2002,9700.0
Республика Саха (Якутия),2003,9660.0
Республика Саха (Якутия),2004,9692.0
Республика Саха (Якутия),2005,9696.0
Республика Саха (Якутия),2006,9245.0
Республика Саха (Якутия),2007,9179.0
Республика Саха (Якутия),2008,9579.0
Республика Саха (Якутия),2009,9353.0
Республика Саха (Якутия),2010,9402.0
Республика Саха (Якутия),2011,8992.0
Республика Саха (Якутия),2012,8918.0
Республика Саха (Якутия),2013,8351.0
Республика Саха (Якутия),2014,8209.0
Республика Саха (Якутия),2015,8165.0
Республика Саха (Якутия),2016,8053.0
Республика Саха (Якутия),2017,7852.0
Республика Саха (Якутия),2018,7572.0
Республика Саха (Якутия),2019,7601.0
Республика Саха (Якутия),2020,9081.0
Республика Саха (Якутия),2021,10540.0
Республика Саха (Якутия),2022,8266.0
Республика Саха (Якутия),2023,7810.0
Республика Северная Осетия - Алания,1990,6166.0
Республика Северная Осетия - Алания,1991,6694.0
Республика Северная Осетия - Алания,1992,7125.0
Республика Северная Осетия - Алания,1993,7872.0
Республика Северная Осетия - Алания,1994,8329.0
Республика Северная Осетия - Алания,1995,8574.0
Республика Северная Осетия - Алания,1996,8514.0
Республика Северная Осетия - Алания,1997,8378.0
Республика Северная Осетия - Алания,1998,8188.0
Республика Северная Осетия - Алания,1999,8412.0
Республика Северная Осетия - Алания,2000,8626.0
Республика Северная Осетия - Алания,2001,8205.0
Республика Северная Осетия - Алания,2002,8753.0
Республика Северная Осетия - Алания,2003,8952.0
Республика Северная Осетия - Алания,2004,8663.0
Республика Северная Осетия - Алания,2005,8654.0
Республика Северная Осетия - Алания,2006,8138.0
Республика Северная Осетия - Алания,2007,7806.0
Республика Северная Осетия - Алания,2008,7975.0
Республика Северная Осетия - Алания,2009,7987.0
Республика Северная Осетия - Алания,2010,7748.0
Республика Северная Осетия - Алания,2011,7765.0
Республика Северная Осетия - Алания,2012,7525.0
Республика Северная Осетия - Алания,2013,7394.0
Республика Северная Осетия - Алания,2014,7554.0
Республика Северная Осетия - Алания,2015,7511.0
Республика Северная Осетия - Алания,2016,7344.0
Республика Северная Осетия - Алания,2017,7211.0
Республика Северная Осетия - Алания,2018,7180.0
Республика Северная Осетия - Алания,2019,7211.0
Республика Северная Осетия - Алания,2020,8566.0
Республика Северная Осетия - Алания,2021,9756.0
Республика Северная Осетия - Алания,2022,7675.0
Республика Северная Осетия - Алания,2023,6483.0
Республика Татарстан,1990,36219.0
Республика Татарстан,1991,37266.0
Республика Татарстан,1992,39148.0
Республика Татарстан,1993,44291.0
Республика Татарстан,1994,48613.0
Республика Татарстан,1995,48592.0
Республика Татарстан,1996,45731.0
Республика Татарстан,1997,46270.0
Республика Татарстан,1998,45153.0
Республика Татарстан,1999,46679.0
Республика Татарстан,2000,49723.0
Республика Татарстан,2001,50119.0
Республика Татарстан,2002,51685.0
Республика Татарстан,2003,52263.0
Республика Татарстан,2004,51322.0
Республика Татарстан,2005,51841.0
Республика Татарстан,2006,49218.0
Республика Татарстан,2007,48962.0
Республика Татарстан,2008,48952.0
Республика Татарстан,2009,47892.0
Республика Татарстан,2010,49713.0
Республика Татарстан,2011,47071.0
Республика Татарстан,2012,46358.0
Республика Татарстан,2013,46192.0
Республика Татарстан,2014,46921.0
Республика Татарстан,2015,46478.0
Республика Татарстан,2016,44949.0
Республика Татарстан,2017,44058.0
Республика Татарстан,2018,44608.0
Республика Татарстан,2019,42848.0
Республика Татарстан,2020,54310.0
Республика Татарстан,2021,60230.0
Республика Татарстан,2022,44815.0
Республика Татарстан,2023,43092.0
Республика Тыва,1990,2664.0
Республика Тыва,1991,2873.0
Республика Тыва,1992,3006.0
Республика Тыва,1993,3480.0
Республика Тыва,1994,4086.0
Республика Тыва,1995,4010.0
Республика Тыва,1996,4110.0
Республика Тыва,1997,3954.0
Республика Тыва,1998,3631.0
Республика Тыва,1999,4142.0
Республика Тыва,2000,4170.0
Республика Тыва,2001,4165.0
Республика Тыва,2002,4576.0
Республика Тыва,2003,4633.0
Республика Тыва,2004,4090.0
Республика Тыва,2005,4326.0
Республика Тыва,2006,3802.0
Республика Тыва,2007,3687.0
Республика Тыва,2008,3526.0
Республика Тыва,2009,3666.0
Республика Тыва,2010,3566.0
Республика Тыва,2011,3403.0
Республика Тыва,2012,3471.0
Республика Тыва,2013,3399.0
Республика Тыва,2014,3419.0
Республика Тыва,2015,3252.0
Республика Тыва,2016,3116.0
Республика Тыва,2017,2782.0
Республика Тыва,2018,2856.0
Республика Тыва,2019,2704.0
Республика Тыва,2020,3084.0
Республика Тыва,2021,2994.0
Республика Тыва,2022,2892.0
Республика Тыва,2023,2994.0
Республика Хакасия,1990,6060.0
Республика Хакасия,1991,6195.0
Республика Хакасия,1992,6843.0
Республика Хакасия,1993,8387.0
Республика Хакасия,1994,9426.0
Республика Хакасия,1995,8186.0
Республика Хакасия,1996,8093.0
Республика Хакасия,1997,7766.0
Республика Хакасия,1998,7821.0
Республика Хакасия,1999,8304.0
Республика Хакасия,2000,8104.0
Республика Хакасия,2001,8561.0
Республика Хакасия,2002,9280.0
Республика Хакасия,2003,9660.0
Республика Хакасия,2004,8763.0
Республика Хакасия,2005,9411.0
Республика Хакасия,2006,7927.0
Республика Хакасия,2007,7324.0
Республика Хакасия,2008,7427.0
Республика Хакасия,2009,7255.0
Республика Хакасия,2010,7373.0
Республика Хакасия,2011,7154.0
Республика Хакасия,2012,7137.0
Республика Хакасия,2013,6987.0
Республика Хакасия,2014,6999.0
Республика Хакасия,2015,7200.0
Республика Хакасия,2016,6900.0
Республика Хакасия,2017,6755.0
Республика Хакасия,2018,6657.0
Республика Хакасия,2019,6696.0
Республика Хакасия,2020,7487.0
Республика Хакасия,2021,8526.0
Республика Хакасия,2022,7091.0
Республика Хакасия,2023,6730.0
Ростовская область,1990,53992.0
Ростовская область,1991,55206.0
Ростовская область,1992,57484.0
Ростовская область,1993,65992.0
Ростовская область,1994,69636.0
Ростовская область,1995,70041.0
Ростовская область,1996,65692.0
Ростовская область,1997,64412.0
Ростовская область,1998,63697.0
Ростовская область,1999,65771.0
Ростовская область,2000,67555.0
Ростовская область,2001,68872.0
Ростовская область,2002,70761.0
Ростовская область,2003,71606.0
Ростовская область,2004,69058.0
Ростовская область,2005,68815.0
Ростовская область,2006,66634.0
Ростовская область,2007,63835.0
Ростовская область,2008,63827.0
Ростовская область,2009,62296.0
Ростовская область,2010,62879.0
Ростовская область,2011,60840.0
Ростовская область,2012,59598.0
Ростовская область,2013,58509.0
Ростовская область,2014,59740.0
Ростовская область,2015,58763.0
Ростовская область,2016,58718.0
Ростовская область,2017,56424.0
Ростовская область,2018,56794.0
Ростовская область,2019,55747.0
Ростовская область,2020,64773.0
Ростовская область,2021,78592.0
Ростовская область,2022,60174.0
Ростовская область,2023,54112.0
Рязанская область,1990,18865.0
Рязанская область,1991,18761.0
Рязанская область,1992,19674.0
Рязанская область,1993,22961.0
Рязанская область,1994,25454.0
Рязанская область,1995,23819.0
Рязанская область,1996,23052.0
Рязанская область,1997,22856.0
Рязанская область,1998,22319.0
Рязанская область,1999,23973.0
Рязанская область,2000,24420.0
Рязанская область,2001,24837.0
Рязанская область,2002,25265.0
Рязанская область,2003,25773.0
Рязанская область,2004,24222.0
Рязанская область,2005,24082.0
Рязанская область,2006,22660.0
Рязанская область,2007,22209.0
Рязанская область,2008,21545.0
Рязанская область,2009,20573.0
Рязанская область,2010,20964.0
Рязанская область,2011,18901.0
Рязанская область,2012,18821.0
Рязанская область,2013,18012.0
Рязанская область,2014,18336.0
Рязанская область,2015,17896.0
Рязанская область,2016,18020.0
Рязанская область,2017,17176.0
Рязанская область,2018,17185.0
Рязанская область,2019,16853.0
Рязанская область,2020,19979.0
Рязанская область,2021,23856.0
Рязанская область,2022,17611.0
Рязанская область,2023,16098.0
Самарская область,1990,35964.0
Самарская область,1991,36470.0
Самарская область,1992,38568.0
Самарская область,1993,45678.0
Самарская область,1994,50109.0
Самарская область,1995,48917.0
Самарская область,1996,47293.0
Самарская область,1997,44425.0
Самарская область,1998,44883.0
Самарская область,1999,49764.0
Самарская область,2000,53914.0
Самарская область,2001,53418.0
Самарская область,2002,52930.0
Самарская область,2003,52920.0
Самарская область,2004,52096.0
Самарская область,2005,51789.0
Самарская область,2006,49890.0
Самарская область,2007,48682.0
Самарская область,2008,48477.0
Самарская область,2009,47044.0
Самарская область,2010,48910.0
Самарская область,2011,46320.0
Самарская область,2012,44791.0
Самарская область,2013,45985.0
Самарская область,2014,45878.0
Самарская область,2015,45636.0
Самарская область,2016,44428.0
Самарская область,2017,43838.0
Самарская область,2018,43114.0
Самарская область,2019,42062.0
Самарская область,2020,52856.0
Самарская область,2021,57758.0
Самарская область,2022,44839.0
Самарская область,2023,42271.0
Саратовская область,1990,31991.0
Саратовская область,1991,31814.0
Саратовская область,1992,33807.0
Саратовская область,1993,39794.0
Саратовская область,1994,43282.0
Саратовская область,1995,39841.0
Саратовская область,1996,38909.0
Саратовская область,1997,38324.0
Саратовская область,1998,38363.0
Саратовская область,1999,41376.0
Саратовская область,2000,44389.0
Саратовская область,2001,43729.0
Саратовская область,2002,44338.0
Саратовская область,2003,45041.0
Саратовская область,2004,44324.0
Саратовская область,2005,43944.0
Саратовская область,2006,40479.0
Саратовская область,2007,39641.0
Саратовская область,2008,39214.0
Саратовская область,2009,38532.0
Саратовская область,2010,39610.0
Саратовская область,2011,36492.0
Саратовская область,2012,35844.0
Саратовская область,2013,35887.0
Саратовская область,2014,35283.0
Саратовская область,2015,35332.0
Саратовская область,2016,34840.0
Саратовская область,2017,33687.0
Саратовская область,2018,34053.0
Саратовская область,2019,33383.0
Саратовская область,2020,40506.0
Саратовская область,2021,48236.0
Саратовская область,2022,34528.0
Саратовская область,2023,32600.0
Сахалинская область,1990,5811.0
Сахалинская область,1991,6218.0
Сахалинская область,1992,6608.0
Сахалинская область,1993,8559.0
Сахалинская область,1994,9629.0
Сахалинская область,1995,11238.0
Сахалинская область,1996,8432.0
Сахалинская область,1997,7543.0
Сахалинская область,1998,7129.0
Сахалинская область,1999,7343.0
Сахалинская область,2000,7547.0
Сахалинская область,2001,8152.0
Сахалинская область,2002,8235.0
Сахалинская область,2003,8856.0
Сахалинская область,2004,8652.0
Сахалинская область,2005,9212.0
Сахалинская область,2006,7862.0
Сахалинская область,2007,7364.0
Сахалинская область,2008,7470.0
Сахалинская область,2009,7419.0
Сахалинская область,2010,7422.0
Сахалинская область,2011,7022.0
Сахалинская область,2012,6858.0
Сахалинская область,2013,6440.0
Сахалинская область,2014,6382.0
Сахалинская область,2015,6479.0
Сахалинская область,2016,6397.0
Сахалинская область,2017,5879.0
Сахалинская область,2018,6201.0
Сахалинская область,2019,6126.0
Сахалинская область,2020,6693.0
Сахалинская область,2021,7587.0
Сахалинская область,2022,6393.0
Сахалинская область,2023,6192.0
Свердловская область,1990,52978.0
Свердловская область,1991,54339.0
Свердловская область,1992,59733.0
Свердловская область,1993,70604.0
Свердловская область,1994,78566.0
Свердловская область,1995,73048.0
Свердловская область,1996,68683.0
Свердловская область,1997,65166.0
Свердловская область,1998,64731.0
Свердловская область,1999,70965.0
Свердловская область,2000,75579.0
Свердловская область,2001,73141.0
Свердловская область,2002,76958.0
Свердловская область,2003,77005.0
Свердловская область,2004,73600.0
Свердловская область,2005,73423.0
Свердловская область,2006,67249.0
Свердловская область,2007,64444.0
Свердловская область,2008,64702.0
Свердловская область,2009,63045.0
Свердловская область,2010,61486.0
Свердловская область,2011,60814.0
Свердловская область,2012,60155.0
Свердловская область,2013,59266.0
Свердловская область,2014,60386.0
Свердловская область,2015,61222.0
Свердловская область,2016,60831.0
Свердловская область,2017,57685.0
Свердловская область,2018,58511.0
Свердловская область,2019,57392.0
Свердловская область,2020,67643.0
Свердловская область,2021,76765.0
Свердловская область,2022,59232.0
Свердловская область,2023,56116.0
Смоленская область,1990,15362.0
Смоленская область,1991,15863.0
Смоленская область,1992,16208.0
Смоленская область,1993,19275.0
Смоленская область,1994,21040.0
Смоленская область,1995,19875.0
Смоленская область,1996,19506.0
Смоленская область,1997,20026.0
Смоленская область,1998,19556.0
Смоленская область,1999,21504.0
Смоленская область,2000,21784.0
Смоленская область,2001,22135.0
Смоленская область,2002,22750.0
Смоленская область,2003,22824.0
Смоленская область,2004,21817.0
Смоленская область,2005,21850.0
Смоленская область,2006,20779.0
Смоленская область,2007,19403.0
Смоленская область,2008,19320.0
Смоленская область,2009,18660.0
Смоленская область,2010,18137.0
Смоленская область,2011,16487.0
Смоленская область,2012,16394.0
Смоленская область,2013,15920.0
Смоленская область,2014,15578.0
Смоленская область,2015,15708.0
Смоленская область,2016,15469.0
Смоленская область,2017,14786.0
Смоленская область,2018,14652.0
Смоленская область,2019,14192.0
Смоленская область,2020,15916.0
Смоленская область,2021,18824.0
Смоленская область,2022,14766.0
Смоленская область,2023,13167.0
Ставропольский край,1990,28590.0
Ставропольский край,1991,29136.0
Ставропольский край,1992,30420.0
Ставропольский край,1993,34524.0
Ставропольский край,1994,35993.0
Ставропольский край,1995,36022.0
Ставропольский край,1996,35265.0
Ставропольский край,1997,35121.0
Ставропольский край,1998,34257.0
Ставропольский край,1999,36055.0
Ставропольский край,2000,37304.0
Ставропольский край,2001,37599.0
Ставропольский край,2002,40011.0
Ставропольский край,2003,40768.0
Ставропольский край,2004,38876.0
Ставропольский край,2005,39070.0
Ставропольский край,2006,38439.0
Ставропольский край,2007,36167.0
Ставропольский край,2008,36252.0
Ставропольский край,2009,35631.0
Ставропольский край,2010,34512.0
Ставропольский край,2011,34292.0
Ставропольский край,2012,33527.0
Ставропольский край,2013,32624.0
Ставропольский край,2014,32837.0
Ставропольский край,2015,32503.0
Ставропольский край,2016,32813.0
Ставропольский край,2017,31480.0
Ставропольский край,2018,32070.0
Ставропольский край,2019,31643.0
Ставропольский край,2020,36595.0
Ставропольский край,2021,42191.0
Ставропольский край,2022,33557.0
Ставропольский край,2023,31185.0
Тамбовская область,1990,19643.0
Тамбовская область,1991,19872.0
Тамбовская область,1992,19971.0
Тамбовская область,1993,22844.0
Тамбовская область,1994,24007.0
Тамбовская область,1995,22676.0
Тамбовская область,1996,21918.0
Тамбовская область,1997,21767.0
Тамбовская область,1998,21239.0
Тамбовская область,1999,23229.0
Тамбовская область,2000,23229.0
Тамбовская область,2001,22644.0
Тамбовская область,2002,23386.0
Тамбовская область,2003,23275.0
Тамбовская область,2004,21999.0
Тамбовская область,2005,22050.0
Тамбовская область,2006,20554.0
Тамбовская область,2007,19537.0
Тамбовская область,2008,19578.0
Тамбовская область,2009,18887.0
Тамбовская область,2010,19198.0
Тамбовская область,2011,17822.0
Тамбовская область,2012,17458.0
Тамбовская область,2013,17237.0
Тамбовская область,2014,17322.0
Тамбовская область,2015,16991.0
Тамбовская область,2016,16594.0
Тамбовская область,2017,15667.0
Тамбовская область,2018,15958.0
Тамбовская область,2019,15187.0
Тамбовская область,2020,17854.0
Тамбовская область,2021,20648.0
Тамбовская область,2022,16300.0
Тамбовская область,2023,14880.0
Тверская область,1990,24808.0
Тверская область,1991,24607.0
Тверская область,1992,26698.0
Тверская область,1993,32237.0
Тверская область,1994,34793.0
Тверская область,1995,32108.0
Тверская область,1996,30583.0
Тверская область,1997,29791.0
Тверская область,1998,30064.0
Тверская область,1999,32530.0
Тверская область,2000,33126.0
Тверская область,2001,34403.0
Тверская область,2002,35410.0
Тверская область,2003,35079.0
Тверская область,2004,33263.0
Тверская область,2005,32768.0
Тверская область,2006,30542.0
Тверская область,2007,28529.0
Тверская область,2008,28412.0
Тверская область,2009,27238.0
Тверская область,2010,27333.0
Тверская область,2011,25170.0
Тверская область,2012,24422.0
Тверская область,2013,23943.0
Тверская область,2014,23459.0
Тверская область,2015,23153.0
Тверская область,2016,22980.0
Тверская область,2017,21809.0
Тверская область,2018,21494.0
Тверская область,2019,20591.0
Тверская область,2020,23222.0
Тверская область,2021,26561.0
Тверская область,2022,21789.0
Тверская область,2023,19593.0
Томская область,1990,9402.0
Томская область,1991,9562.0
Томская область,1992,10586.0
Томская область,1993,13413.0
Томская область,1994,13775.0
Томская область,1995,13969.0
Томская область,1996,14153.0
Томская область,1997,13210.0
Томская область,1998,12669.0
Томская область,1999,13220.0
Томская область,2000,13960.0
Томская область,2001,14088.0
Томская область,2002,15103.0
Томская область,2003,15092.0
Томская область,2004,14590.0
Томская область,2005,15025.0
Томская область,2006,13913.0
Томская область,2007,13253.0
