region,period,value
Приморский край,1997,18486.0
Приморский край,1998,18277.0
Приморский край,1999,17525.0
Приморский край,2000,18393.0
Приморский край,2001,19656.0
Приморский край,2002,20816.0
Приморский край,2003,21531.0
Приморский край,2004,21598.0
Приморский край,2005,21174.0
Приморский край,2006,20935.0
Приморский край,2007,22455.0
Приморский край,2008,22602.0
Приморский край,2009,23469.0
Приморский край,2010,23164.0
Приморский край,2011,23377.0
Приморский край,2012,24627.0
Приморский край,2013,24614.0
Приморский край,2014,24693.0
Приморский край,2015,24494.0
Приморский край,2016,23553.0
Приморский край,2017,20973.0
Приморский край,2018,19995.0
Приморский край,2019,18235.0
Приморский край,2020,17975.0
Приморский край,2021,17313.0
Приморский край,2022,16162.0
Приморский край,2023,15767.0
Псковская область,1990,10040.0
Псковская область,1991,8957.0
Псковская область,1992,7821.0
Псковская область,1993,6741.0
Псковская область,1994,6661.0
Псковская область,1995,6434.0
Псковская область,1996,6315.0
Псковская область,1997,6164.0
Псковская область,1998,6077.0
Псковская область,1999,5622.0
Псковская область,2000,5795.0
Псковская область,2001,6232.0
Псковская область,2002,6500.0
Псковская область,2003,6769.0
Псковская область,2004,6733.0
Псковская область,2005,6428.0
Псковская область,2006,6433.0
Псковская область,2007,6890.0
Псковская область,2008,7037.0
Псковская область,2009,7171.0
Псковская область,2010,7078.0
Псковская область,2011,7022.0
Псковская область,2012,7350.0
Псковская область,2013,7237.0
Псковская область,2014,7142.0
Псковская область,2015,7150.0
Псковская область,2016,7170.0
Псковская область,2017,6079.0
Псковская область,2018,5858.0
Псковская область,2019,5301.0
Псковская область,2020,4960.0
Псковская область,2021,5051.0
Псковская область,2022,4316.0
Псковская область,2023,4080.0
Республика Адыгея,1990,6171.0
Республика Адыгея,1991,5912.0
Республика Адыгея,1992,5306.0
Республика Адыгея,1993,4774.0
Республика Адыгея,1994,4907.0
Республика Адыгея,1995,4798.0
Республика Адыгея,1996,4625.0
Республика Адыгея,1997,4430.0
Республика Адыгея,1998,4340.0
Республика Адыгея,1999,3879.0
Республика Адыгея,2000,4071.0
Республика Адыгея,2001,4212.0
Республика Адыгея,2002,4540.0
Республика Адыгея,2003,4634.0
Республика Адыгея,2004,4648.0
Республика Адыгея,2005,4550.0
Республика Адыгея,2006,4606.0
Республика Адыгея,2007,5210.0
Республика Адыгея,2008,5601.0
Республика Адыгея,2009,5513.0
Республика Адыгея,2010,5688.0
Республика Адыгея,2011,5546.0
Республика Адыгея,2012,5700.0
Республика Адыгея,2013,5568.0
Республика Адыгея,2014,5699.0
Республика Адыгея,2015,5627.0
Республика Адыгея,2016,5411.0
Республика Адыгея,2017,4790.0
Республика Адыгея,2018,4503.0
Республика Адыгея,2019,4184.0
Республика Адыгея,2020,4419.0
Республика Адыгея,2021,4569.0
Республика Адыгея,2022,4322.0
Республика Адыгея,2023,4338.0
Республика Алтай,1990,3753.0
Республика Алтай,1991,3579.0
Республика Алтай,1992,3263.0
Республика Алтай,1993,2878.0
Республика Алтай,1994,2931.0
Республика Алтай,1995,2853.0
Республика Алтай,1996,2704.0
Республика Алтай,1997,2686.0
Республика Алтай,1998,2923.0
Республика Алтай,1999,2742.0
Республика Алтай,2000,2907.0
Республика Алтай,2001,3033.0
Республика Алтай,2002,3252.0
Республика Алтай,2003,3392.0
Республика Алтай,2004,3513.0
Республика Алтай,2005,3502.0
Республика Алтай,2006,3395.0
Республика Алтай,2007,4066.0
Республика Алтай,2008,4442.0
Республика Алтай,2009,4266.0
Республика Алтай,2010,4224.0
Республика Алтай,2011,4719.0
Республика Алтай,2012,4693.0
Республика Алтай,2013,4442.0
Республика Алтай,2014,4404.0
Республика Алтай,2015,4023.0
Республика Алтай,2016,3895.0
Республика Алтай,2017,3438.0
Республика Алтай,2018,3347.0
Республика Алтай,2019,2984.0
Республика Алтай,2020,2933.0
Республика Алтай,2021,2905.0
Республика Алтай,2022,2767.0
Республика Алтай,2023,2689.0
Республика Башкортостан,1990,63899.0
Республика Башкортостан,1991,58240.0
Республика Башкортостан,1992,53271.0
Республика Башкортостан,1993,46772.0
Республика Башкортостан,1994,47296.0
Республика Башкортостан,1995,45622.0
Республика Башкортостан,1996,45228.0
Республика Башкортостан,1997,43776.0
Республика Башкортостан,1998,44465.0
Республика Башкортостан,1999,41368.0
Республика Башкортостан,2000,41642.0
Республика Башкортостан,2001,42793.0
Республика Башкортостан,2002,45481.0
Республика Башкортостан,2003,45583.0
Республика Башкортостан,2004,45733.0
Республика Башкортостан,2005,44094.0
Республика Башкортостан,2006,45055.0
Республика Башкортостан,2007,51453.0
Республика Башкортостан,2008,54493.0
Республика Башкортостан,2009,55587.0
Республика Башкортостан,2010,57093.0
Республика Башкортостан,2011,55950.0
Республика Башкортостан,2012,59180.0
Республика Башкортостан,2013,59260.0
Республика Башкортостан,2014,60239.0
Республика Башкортостан,2015,59028.0
Республика Башкортостан,2016,55628.0
Республика Башкортостан,2017,49315.0
Республика Башкортостан,2018,47010.0
Республика Башкортостан,2019,41767.0
Республика Башкортостан,2020,41043.0
Республика Башкортостан,2021,39436.0
Республика Башкортостан,2022,36142.0
Республика Башкортостан,2023,35388.0
Республика Бурятия,1990,19185.0
Республика Бурятия,1991,16868.0
Республика Бурятия,1992,13944.0
Республика Бурятия,1993,11981.0
Республика Бурятия,1994,12327.0
Республика Бурятия,1995,12311.0
Республика Бурятия,1996,12159.0
Республика Бурятия,1997,11555.0
Республика Бурятия,1998,11746.0
Республика Бурятия,1999,11468.0
Республика Бурятия,2000,11654.0
Республика Бурятия,2001,11678.0
Республика Бурятия,2002,12830.0
Республика Бурятия,2003,13177.0
Республика Бурятия,2004,13399.0
Республика Бурятия,2005,13551.0
Республика Бурятия,2006,14193.0
Республика Бурятия,2007,15460.0
Республика Бурятия,2008,16372.0
Республика Бурятия,2009,16729.0
Республика Бурятия,2010,16506.0
Республика Бурятия,2011,16507.0
Республика Бурятия,2012,17006.0
Республика Бурятия,2013,17108.0
Республика Бурятия,2014,17093.0
Республика Бурятия,2015,16937.0
Республика Бурятия,2016,16109.0
Республика Бурятия,2017,14296.0
Республика Бурятия,2018,13909.0
Республика Бурятия,2019,12471.0
Республика Бурятия,2020,12682.0
Республика Бурятия,2021,11999.0
Республика Бурятия,2022,10904.0
Республика Бурятия,2023,10232.0
Республика Дагестан,1990,48209.0
Республика Дагестан,1991,47461.0
Республика Дагестан,1992,44986.0
Республика Дагестан,1993,41863.0
Республика Дагестан,1994,44472.0
Республика Дагестан,1995,45680.0
Республика Дагестан,1996,42282.0
Республика Дагестан,1997,41225.0
Республика Дагестан,1998,41164.0
Республика Дагестан,1999,38281.0
Республика Дагестан,2000,38229.0
Республика Дагестан,2001,38480.0
Республика Дагестан,2002,41204.0
Республика Дагестан,2003,41490.0
Республика Дагестан,2004,41573.0
Республика Дагестан,2005,40814.0
Республика Дагестан,2006,40646.0
Республика Дагестан,2007,45470.0
Республика Дагестан,2008,49465.0
Республика Дагестан,2009,50416.0
Республика Дагестан,2010,52057.0
Республика Дагестан,2011,54646.0
Республика Дагестан,2012,56186.0
Республика Дагестан,2013,55641.0
Республика Дагестан,2014,56888.0
Республика Дагестан,2015,54867.0
Республика Дагестан,2016,52867.0
Республика Дагестан,2017,50174.0
Республика Дагестан,2018,48120.0
Республика Дагестан,2019,45977.0
Республика Дагестан,2020,47051.0
Республика Дагестан,2021,43606.0
Республика Дагестан,2022,42574.0
Республика Дагестан,2023,42320.0
Республика Ингушетия,1990,0.0
Республика Ингушетия,1991,0.0
Республика Ингушетия,1992,0.0
Республика Ингушетия,1993,0.0
Республика Ингушетия,1994,0.0
Республика Ингушетия,1995,6889.0
Республика Ингушетия,1996,5980.0
Республика Ингушетия,1997,6055.0
Республика Ингушетия,1998,5929.0
Республика Ингушетия,1999,6624.0
Республика Ингушетия,2000,8463.0
Республика Ингушетия,2001,8753.0
Республика Ингушетия,2002,7578.0
Республика Ингушетия,2003,7059.0
Республика Ингушетия,2004,6794.0
Республика Ингушетия,2005,6777.0
Республика Ингушетия,2006,7391.0
Республика Ингушетия,2007,8284.0
Республика Ингушетия,2008,9215.0
Республика Ингушетия,2009,9572.0
Республика Ингушетия,2010,11178.0
Республика Ингушетия,2011,11408.0
Республика Ингушетия,2012,9350.0
Республика Ингушетия,2013,9498.0
Республика Ингушетия,2014,9858.0
Республика Ингушетия,2015,8647.0
Республика Ингушетия,2016,7750.0
Республика Ингушетия,2017,7890.0
Республика Ингушетия,2018,8048.0
Республика Ингушетия,2019,8252.0
Республика Ингушетия,2020,8350.0
Республика Ингушетия,2021,8504.0
Республика Ингушетия,2022,7902.0
Республика Ингушетия,2023,7914.0
Республика Калмыкия,1990,6828.0
Республика Калмыкия,1991,6369.0
Республика Калмыкия,1992,5865.0
Республика Калмыкия,1993,5027.0
Республика Калмыкия,1994,4684.0
Республика Калмыкия,1995,4321.0
Республика Калмыкия,1996,3929.0
Республика Калмыкия,1997,3845.0
Республика Калмыкия,1998,3858.0
Республика Калмыкия,1999,3598.0
Республика Калмыкия,2000,3473.0
Республика Калмыкия,2001,3530.0
Республика Калмыкия,2002,3729.0
Республика Калмыкия,2003,3874.0
Республика Калмыкия,2004,3923.0
Республика Калмыкия,2005,3788.0
Республика Калмыкия,2006,3820.0
Республика Калмыкия,2007,4146.0
Республика Калмыкия,2008,4354.0
Республика Калмыкия,2009,4270.0
Республика Калмыкия,2010,4432.0
Республика Калмыкия,2011,4191.0
Республика Калмыкия,2012,4268.0
Республика Калмыкия,2013,4126.0
Республика Калмыкия,2014,3969.0
Республика Калмыкия,2015,3799.0
Республика Калмыкия,2016,3464.0
Республика Калмыкия,2017,3029.0
Республика Калмыкия,2018,3054.0
Республика Калмыкия,2019,2814.0
Республика Калмыкия,2020,2758.0
Республика Калмыкия,2021,2676.0
Республика Калмыкия,2022,2415.0
Республика Калмыкия,2023,2408.0
Республика Карелия,1990,10553.0
Республика Карелия,1991,8982.0
Республика Карелия,1992,7969.0
Республика Карелия,1993,7003.0
Республика Карелия,1994,6800.0
Республика Карелия,1995,6729.0
Республика Карелия,1996,6461.0
Республика Карелия,1997,6230.0
Республика Карелия,1998,6382.0
Республика Карелия,1999,6054.0
Республика Карелия,2000,6374.0
Республика Карелия,2001,6833.0
Республика Карелия,2002,7247.0
Республика Карелия,2003,7290.0
Республика Карелия,2004,7320.0
Республика Карелия,2005,6952.0
Республика Карелия,2006,6938.0
Республика Карелия,2007,7319.0
Республика Карелия,2008,7682.0
Республика Карелия,2009,7884.0
Республика Карелия,2010,7792.0
Республика Карелия,2011,7720.0
Республика Карелия,2012,8027.0
Республика Карелия,2013,7553.0
Республика Карелия,2014,7816.0
Республика Карелия,2015,7726.0
Республика Карелия,2016,7528.0
Республика Карелия,2017,6439.0
Республика Карелия,2018,6050.0
Республика Карелия,2019,5491.0
Республика Карелия,2020,5194.0
Республика Карелия,2021,5156.0
Республика Карелия,2022,4361.0
Республика Карелия,2023,4243.0
Республика Коми,1990,16930.0
Республика Коми,1991,15589.0
Республика Коми,1992,13880.0
Республика Коми,1993,12158.0
Республика Коми,1994,11835.0
Республика Коми,1995,11105.0
Республика Коми,1996,10900.0
Республика Коми,1997,10388.0
Республика Коми,1998,10793.0
Республика Коми,1999,9680.0
Республика Коми,2000,9906.0
Республика Коми,2001,10325.0
Республика Коми,2002,11177.0
Республика Коми,2003,11462.0
Республика Коми,2004,11489.0
Республика Коми,2005,10975.0
Республика Коми,2006,10872.0
Республика Коми,2007,11523.0
Республика Коми,2008,11719.0
Республика Коми,2009,11868.0
Республика Коми,2010,11648.0
Республика Коми,2011,11720.0
Республика Коми,2012,12418.0
Республика Коми,2013,12436.0
Республика Коми,2014,12291.0
Республика Коми,2015,11789.0
Республика Коми,2016,11220.0
Республика Коми,2017,9736.0
Республика Коми,2018,8561.0
Республика Коми,2019,7918.0
Республика Коми,2020,7587.0
Республика Коми,2021,7215.0
Республика Коми,2022,6390.0
Республика Коми,2023,6311.0
Республика Крым,2015,24039.0
Республика Крым,2016,22944.0
Республика Крым,2017,20849.0
Республика Крым,2018,20331.0
Республика Крым,2019,19114.0
Республика Крым,2020,18810.0
Республика Крым,2021,18161.0
Республика Крым,2022,16524.0
Республика Крым,2023,15791.0
Республика Марий Эл,1990,11953.0
Республика Марий Эл,1991,10578.0
Республика Марий Эл,1992,9227.0
Республика Марий Эл,1993,8019.0
Республика Марий Эл,1994,7851.0
Республика Марий Эл,1995,7337.0
Республика Марий Эл,1996,6952.0
Республика Марий Эл,1997,6782.0
Республика Марий Эл,1998,6657.0
Республика Марий Эл,1999,6597.0
Республика Марий Эл,2000,6784.0
Республика Марий Эл,2001,6832.0
Республика Марий Эл,2002,7300.0
Республика Марий Эл,2003,7515.0
Республика Марий Эл,2004,7715.0
Республика Марий Эл,2005,7475.0
Республика Марий Эл,2006,7550.0
Республика Марий Эл,2007,8306.0
Республика Марий Эл,2008,8620.0
Республика Марий Эл,2009,8896.0
Республика Марий Эл,2010,8857.0
Республика Марий Эл,2011,9107.0
Республика Марий Эл,2012,9834.0
Республика Марий Эл,2013,10088.0
Республика Марий Эл,2014,10081.0
Республика Марий Эл,2015,9915.0
Республика Марий Эл,2016,9537.0
Республика Марий Эл,2017,8147.0
Республика Марий Эл,2018,7392.0
Республика Марий Эл,2019,6683.0
Республика Марий Эл,2020,6642.0
Республика Марий Эл,2021,6391.0
Республика Марий Эл,2022,5687.0
Республика Марий Эл,2023,5404.0
Республика Мордовия,1990,12910.0
Республика Мордовия,1991,11537.0
Республика Мордовия,1992,10215.0
Республика Мордовия,1993,9276.0
Республика Мордовия,1994,8916.0
Республика Мордовия,1995,8589.0
Республика Мордовия,1996,7883.0
Республика Мордовия,1997,7493.0
Республика Мордовия,1998,7469.0
Республика Мордовия,1999,6994.0
Республика Мордовия,2000,7148.0
Республика Мордовия,2001,7049.0
Республика Мордовия,2002,7131.0
Республика Мордовия,2003,7433.0
Республика Мордовия,2004,7689.0
Республика Мордовия,2005,7394.0
Республика Мордовия,2006,7367.0
Республика Мордовия,2007,7728.0
Республика Мордовия,2008,8215.0
Республика Мордовия,2009,8103.0
Республика Мордовия,2010,7974.0
Республика Мордовия,2011,7918.0
Республика Мордовия,2012,8180.0
Республика Мордовия,2013,8256.0
Республика Мордовия,2014,8133.0
Республика Мордовия,2015,7867.0
Республика Мордовия,2016,7933.0
Республика Мордовия,2017,6860.0
Республика Мордовия,2018,6652.0
Республика Мордовия,2019,5948.0
Республика Мордовия,2020,5518.0
Республика Мордовия,2021,5265.0
Республика Мордовия,2022,4672.0
Республика Мордовия,2023,4576.0
Республика Саха (Якутия),1990,21662.0
Республика Саха (Якутия),1991,19805.0
Республика Саха (Якутия),1992,17796.0
Республика Саха (Якутия),1993,16771.0
Республика Саха (Якутия),1994,16434.0
Республика Саха (Якутия),1995,15731.0
Республика Саха (Якутия),1996,14584.0
Республика Саха (Якутия),1997,13909.0
Республика Саха (Якутия),1998,13640.0
Республика Саха (Якутия),1999,12724.0
Республика Саха (Якутия),2000,13147.0
Республика Саха (Якутия),2001,13262.0
Республика Саха (Якутия),2002,13887.0
Республика Саха (Якутия),2003,14224.0
Республика Саха (Якутия),2004,14716.0
Республика Саха (Якутия),2005,13591.0
Республика Саха (Якутия),2006,13713.0
Республика Саха (Якутия),2007,15268.0
Республика Саха (Якутия),2008,15363.0
Республика Саха (Якутия),2009,15970.0
Республика Саха (Якутия),2010,16109.0
Республика Саха (Якутия),2011,16402.0
Республика Саха (Якутия),2012,16998.0
Республика Саха (Якутия),2013,16704.0
Республика Саха (Якутия),2014,17010.0
Республика Саха (Якутия),2015,16345.0
Республика Саха (Якутия),2016,15352.0
Республика Саха (Якутия),2017,13996.0
Республика Саха (Якутия),2018,13191.0
Республика Саха (Якутия),2019,12817.0
Республика Саха (Якутия),2020,13097.0
Республика Саха (Якутия),2021,12177.0
Республика Саха (Якутия),2022,11777.0
Республика Саха (Якутия),2023,11156.0
Республика Северная Осетия - Алания,1990,10967.0
Республика Северная Осетия - Алания,1991,10985.0
Республика Северная Осетия - Алания,1992,10048.0
Республика Северная Осетия - Алания,1993,8251.0
Республика Северная Осетия - Алания,1994,8806.0
Республика Северная Осетия - Алания,1995,8781.0
Республика Северная Осетия - Алания,1996,8043.0
Республика Северная Осетия - Алания,1997,7758.0
Республика Северная Осетия - Алания,1998,7767.0
Республика Северная Осетия - Алания,1999,7195.0
Республика Северная Осетия - Алания,2000,7179.0
Республика Северная Осетия - Алания,2001,7317.0
Республика Северная Осетия - Алания,2002,7874.0
Республика Северная Осетия - Алания,2003,7978.0
Республика Северная Осетия - Алания,2004,7893.0
Республика Северная Осетия - Алания,2005,7894.0
Республика Северная Осетия - Алания,2006,8308.0
Республика Северная Осетия - Алания,2007,9556.0
Республика Северная Осетия - Алания,2008,9981.0
Республика Северная Осетия - Алания,2009,10017.0
Республика Северная Осетия - Алания,2010,10303.0
Республика Северная Осетия - Алания,2011,10398.0
Республика Северная Осетия - Алания,2012,10801.0
Республика Северная Осетия - Алания,2013,10760.0
Республика Северная Осетия - Алания,2014,10798.0
Республика Северная Осетия - Алания,2015,10261.0
Республика Северная Осетия - Алания,2016,9901.0
Республика Северная Осетия - Алания,2017,8985.0
Республика Северная Осетия - Алания,2018,9180.0
Республика Северная Осетия - Алания,2019,8575.0
Республика Северная Осетия - Алания,2020,8220.0
Республика Северная Осетия - Алания,2021,7992.0
Республика Северная Осетия - Алания,2022,7494.0
Республика Северная Осетия - Алания,2023,6986.0
Республика Татарстан,1990,56277.0
Республика Татарстан,1991,50160.0
Республика Татарстан,1992,44990.0
Республика Татарстан,1993,41144.0
Республика Татарстан,1994,41811.0
Республика Татарстан,1995,39070.0
Республика Татарстан,1996,38080.0
Республика Татарстан,1997,37268.0
Республика Татарстан,1998,37182.0
Республика Татарстан,1999,35073.0
Республика Татарстан,2000,35446.0
Республика Татарстан,2001,35877.0
Республика Татарстан,2002,38178.0
Республика Татарстан,2003,38461.0
Республика Татарстан,2004,38661.0
Республика Татарстан,2005,36967.0
Республика Татарстан,2006,37303.0
Республика Татарстан,2007,40892.0
Республика Татарстан,2008,44290.0
Республика Татарстан,2009,46605.0
Республика Татарстан,2010,48791.0
Республика Татарстан,2011,50777.0
Республика Татарстан,2012,55421.0
Республика Татарстан,2013,56458.0
Республика Татарстан,2014,56480.0
Республика Татарстан,2015,56598.0
Республика Татарстан,2016,55592.0
Республика Татарстан,2017,48298.0
Республика Татарстан,2018,46215.0
Республика Татарстан,2019,42668.0
Республика Татарстан,2020,41329.0
Республика Татарстан,2021,41057.0
Республика Татарстан,2022,36673.0
Республика Татарстан,2023,36398.0
Республика Тыва,1990,8116.0
Республика Тыва,1991,7271.0
Республика Тыва,1992,6545.0
Республика Тыва,1993,6130.0
Республика Тыва,1994,6076.0
Республика Тыва,1995,6172.0
Республика Тыва,1996,5705.0
Республика Тыва,1997,4908.0
Республика Тыва,1998,5267.0
Республика Тыва,1999,4894.0
Республика Тыва,2000,4871.0
Республика Тыва,2001,4992.0
Республика Тыва,2002,5727.0
Республика Тыва,2003,6276.0
Республика Тыва,2004,6127.0
Республика Тыва,2005,5979.0
Республика Тыва,2006,5950.0
Республика Тыва,2007,7568.0
Республика Тыва,2008,7874.0
Республика Тыва,2009,8242.0
Республика Тыва,2010,8262.0
Республика Тыва,2011,8478.0
Республика Тыва,2012,8266.0
Республика Тыва,2013,8111.0
Республика Тыва,2014,7921.0
Республика Тыва,2015,7492.0
Республика Тыва,2016,7372.0
Республика Тыва,2017,7009.0
Республика Тыва,2018,6537.0
Республика Тыва,2019,6046.0
Республика Тыва,2020,6654.0
Республика Тыва,2021,6593.0
Республика Тыва,2022,5972.0
Республика Тыва,2023,5759.0
Республика Хакасия,1990,8724.0
Республика Хакасия,1991,8114.0
Республика Хакасия,1992,6917.0
Республика Хакасия,1993,6152.0
Республика Хакасия,1994,6219.0
Республика Хакасия,1995,5807.0
Республика Хакасия,1996,5727.0
Республика Хакасия,1997,5309.0
Республика Хакасия,1998,5602.0
Республика Хакасия,1999,5312.0
Республика Хакасия,2000,5634.0
Республика Хакасия,2001,5576.0
Республика Хакасия,2002,6118.0
Республика Хакасия,2003,6417.0
Республика Хакасия,2004,6453.0
Республика Хакасия,2005,6198.0
Республика Хакасия,2006,6465.0
Республика Хакасия,2007,7384.0
Республика Хакасия,2008,7935.0
Республика Хакасия,2009,8062.0
Республика Хакасия,2010,8014.0
Республика Хакасия,2011,8013.0
Республика Хакасия,2012,8534.0
Республика Хакасия,2013,8362.0
Республика Хакасия,2014,8145.0
Республика Хакасия,2015,7872.0
Республика Хакасия,2016,7597.0
Республика Хакасия,2017,6667.0
Республика Хакасия,2018,6207.0
Республика Хакасия,2019,5568.0
Республика Хакасия,2020,5366.0
Республика Хакасия,2021,5260.0
Республика Хакасия,2022,5011.0
Республика Хакасия,2023,4804.0
Ростовская область,1990,54021.0
Ростовская область,1991,50987.0
Ростовская область,1992,47000.0
Ростовская область,1993,41602.0
Ростовская область,1994,42457.0
Ростовская область,1995,40676.0
Ростовская область,1996,38807.0
Ростовская область,1997,36723.0
Ростовская область,1998,36163.0
Ростовская область,1999,33396.0
Ростовская область,2000,35606.0
Ростовская область,2001,36336.0
Ростовская область,2002,38799.0
Ростовская область,2003,40453.0
Ростовская область,2004,41374.0
Ростовская область,2005,39613.0
Ростовская область,2006,40876.0
Ростовская область,2007,43606.0
Ростовская область,2008,45876.0
Ростовская область,2009,46120.0
Ростовская область,2010,46607.0
Ростовская область,2011,46519.0
Ростовская область,2012,49935.0
Ростовская область,2013,49569.0
Ростовская область,2014,51392.0
Ростовская область,2015,51081.0
Ростовская область,2016,49038.0
Ростовская область,2017,43614.0
Ростовская область,2018,41052.0
Ростовская область,2019,37730.0
Ростовская область,2020,36485.0
Ростовская область,2021,35847.0
Ростовская область,2022,32598.0
Ростовская область,2023,32171.0
Рязанская область,1990,15635.0
Рязанская область,1991,13871.0
Рязанская область,1992,12044.0
Рязанская область,1993,10796.0
Рязанская область,1994,10750.0
Рязанская область,1995,10345.0
Рязанская область,1996,9951.0
Рязанская область,1997,9252.0
Рязанская область,1998,9493.0
Рязанская область,1999,8980.0
Рязанская область,2000,8876.0
Рязанская область,2001,9215.0
Рязанская область,2002,9581.0
Рязанская область,2003,10136.0
Рязанская область,2004,10222.0
Рязанская область,2005,10037.0
Рязанская область,2006,10047.0
Рязанская область,2007,11021.0
Рязанская область,2008,11702.0
Рязанская область,2009,11643.0
Рязанская область,2010,11844.0
Рязанская область,2011,11788.0
Рязанская область,2012,12453.0
Рязанская область,2013,12345.0
Рязанская область,2014,12476.0
Рязанская область,2015,12560.0
Рязанская область,2016,12792.0
Рязанская область,2017,11006.0
Рязанская область,2018,10273.0
Рязанская область,2019,9236.0
Рязанская область,2020,8676.0
Рязанская область,2021,7912.0
Рязанская область,2022,6967.0
Рязанская область,2023,6511.0
Самарская область,1990,39918.0
Самарская область,1991,35785.0
Самарская область,1992,32245.0
Самарская область,1993,29705.0
Самарская область,1994,30041.0
Самарская область,1995,28409.0
Самарская область,1996,26397.0
Самарская область,1997,25398.0
Самарская область,1998,25939.0
Самарская область,1999,24689.0
Самарская область,2000,25791.0
Самарская область,2001,26635.0
Самарская область,2002,29967.0
Самарская область,2003,31688.0
Самарская область,2004,32390.0
Самарская область,2005,31148.0
Самарская область,2006,32058.0
Самарская область,2007,33949.0
Самарская область,2008,36314.0
Самарская область,2009,36309.0
Самарская область,2010,37231.0
Самарская область,2011,36829.0
Самарская область,2012,38989.0
Самарская область,2013,39626.0
Самарская область,2014,40322.0
Самарская область,2015,40986.0
Самарская область,2016,40151.0
Самарская область,2017,34554.0
Самарская область,2018,33045.0
Самарская область,2019,29608.0
Самарская область,2020,27880.0
Самарская область,2021,27581.0
Самарская область,2022,24967.0
Самарская область,2023,23968.0
Саратовская область,1990,36249.0
Саратовская область,1991,32543.0
Саратовская область,1992,28545.0
Саратовская область,1993,24828.0
Саратовская область,1994,25659.0
Саратовская область,1995,24356.0
Саратовская область,1996,22514.0
Саратовская область,1997,21547.0
Саратовская область,1998,22008.0
Саратовская область,1999,21414.0
Саратовская область,2000,21979.0
Саратовская область,2001,21945.0
Саратовская область,2002,23139.0
Саратовская область,2003,24144.0
Саратовская область,2004,24741.0
Саратовская область,2005,23639.0
Саратовская область,2006,23781.0
Саратовская область,2007,26329.0
Саратовская область,2008,27384.0
Саратовская область,2009,27444.0
Саратовская область,2010,27269.0
Саратовская область,2011,26857.0
Саратовская область,2012,28582.0
Саратовская область,2013,28598.0
Саратовская область,2014,28821.0
Саратовская область,2015,28647.0
Саратовская область,2016,27135.0
Саратовская область,2017,23537.0
Саратовская область,2018,22266.0
Саратовская область,2019,20147.0
Саратовская область,2020,18657.0
Саратовская область,2021,18257.0
Саратовская область,2022,16358.0
Саратовская область,2023,15806.0
Сахалинская область,1990,10114.0
Сахалинская область,1991,8700.0
Сахалинская область,1992,7473.0
Сахалинская область,1993,6302.0
Сахалинская область,1994,6322.0
Сахалинская область,1995,5873.0
Сахалинская область,1996,5732.0
Сахалинская область,1997,5230.0
Сахалинская область,1998,5465.0
Сахалинская область,1999,4947.0
Сахалинская область,2000,5210.0
Сахалинская область,2001,5296.0
Сахалинская область,2002,5588.0
Сахалинская область,2003,5893.0
Сахалинская область,2004,6121.0
Сахалинская область,2005,6010.0
Сахалинская область,2006,5860.0
Сахалинская область,2007,6123.0
Сахалинская область,2008,6344.0
Сахалинская область,2009,6196.0
Сахалинская область,2010,6016.0
Сахалинская область,2011,5865.0
Сахалинская область,2012,6274.0
Сахалинская область,2013,6354.0
Сахалинская область,2014,6657.0
Сахалинская область,2015,6675.0
Сахалинская область,2016,6935.0
Сахалинская область,2017,6343.0
Сахалинская область,2018,5982.0
Сахалинская область,2019,5802.0
Сахалинская область,2020,5589.0
Сахалинская область,2021,5438.0
Сахалинская область,2022,4950.0
Сахалинская область,2023,4568.0
Свердловская область,1990,57686.0
Свердловская область,1991,50801.0
Свердловская область,1992,44688.0
Свердловская область,1993,39983.0
Свердловская область,1994,42419.0
Свердловская область,1995,40003.0
Свердловская область,1996,38764.0
Свердловская область,1997,37651.0
Свердловская область,1998,39294.0
Свердловская область,1999,36894.0
Свердловская область,2000,38372.0
Свердловская область,2001,40970.0
Свердловская область,2002,44663.0
Свердловская область,2003,46340.0
Свердловская область,2004,47430.0
Свердловская область,2005,45956.0
Свердловская область,2006,47328.0
Свердловская область,2007,50638.0
Свердловская область,2008,54364.0
Свердловская область,2009,56323.0
Свердловская область,2010,57540.0
Свердловская область,2011,58038.0
Свердловская область,2012,61649.0
Свердловская область,2013,62229.0
Свердловская область,2014,62600.0
Свердловская область,2015,62232.0
Свердловская область,2016,59840.0
Свердловская область,2017,53386.0
Свердловская область,2018,50254.0
Свердловская область,2019,46039.0
Свердловская область,2020,43827.0
Свердловская область,2021,42992.0
Свердловская область,2022,39833.0
Свердловская область,2023,38497.0
Смоленская область,1990,13741.0
Смоленская область,1991,12336.0
Смоленская область,1992,10733.0
Смоленская область,1993,9547.0
Смоленская область,1994,9940.0
Смоленская область,1995,9378.0
Смоленская область,1996,8876.0
Смоленская область,1997,8179.0
Смоленская область,1998,8084.0
Смоленская область,1999,7408.0
Смоленская область,2000,7651.0
Смоленская область,2001,8148.0
Смоленская область,2002,8613.0
Смоленская область,2003,9021.0
Смоленская область,2004,9075.0
Смоленская область,2005,8717.0
Смоленская область,2006,8835.0
Смоленская область,2007,9451.0
Смоленская область,2008,9931.0
Смоленская область,2009,10486.0
Смоленская область,2010,10307.0
Смоленская область,2011,10256.0
Смоленская область,2012,10275.0
Смоленская область,2013,10344.0
Смоленская область,2014,10425.0
Смоленская область,2015,10133.0
Смоленская область,2016,9845.0
Смоленская область,2017,8680.0
