region,period,value
Республика Марий Эл,2025,666202.0
Республика Мордовия,1990,963778.0
Республика Мордовия,1991,962340.0
Республика Мордовия,1992,960443.0
Республика Мордовия,1993,960671.0
Республика Мордовия,1994,958247.0
Республика Мордовия,1995,954348.0
Республика Мордовия,1996,949061.0
Республика Мордовия,1997,942694.0
Республика Мордовия,1998,935013.0
Республика Мордовия,1999,927437.0
Республика Мордовия,2000,918443.0
Республика Мордовия,2001,908152.0
Республика Мордовия,2002,897136.0
Республика Мордовия,2003,886165.0
Республика Мордовия,2004,878299.0
Республика Мордовия,2005,871848.0
Республика Мордовия,2006,864704.0
Республика Мордовия,2007,857903.0
Республика Мордовия,2008,851658.0
Республика Мордовия,2009,844962.0
Республика Мордовия,2010,839184.0
Республика Мордовия,2011,833263.0
Республика Мордовия,2012,826272.0
Республика Мордовия,2013,820385.0
Республика Мордовия,2014,814971.0
Республика Мордовия,2015,812691.0
Республика Мордовия,2016,807453.0
Республика Мордовия,2017,808541.0
Республика Мордовия,2018,805056.0
Республика Мордовия,2019,795504.0
Республика Мордовия,2020,790197.0
Республика Мордовия,2021,778965.0
Республика Мордовия,2022,781440.0
Республика Мордовия,2023,771373.0
Республика Мордовия,2024,765891.0
Республика Мордовия,2025,758895.0
Республика Саха (Якутия),1990,1111480.0
Республика Саха (Якутия),1991,1118983.0
Республика Саха (Якутия),1992,1100342.0
Республика Саха (Якутия),1993,1079678.0
Республика Саха (Якутия),1994,1064617.0
Республика Саха (Якутия),1995,1037155.0
Республика Саха (Якутия),1996,1020320.0
Республика Саха (Якутия),1997,1010110.0
Республика Саха (Якутия),1998,994966.0
Республика Саха (Якутия),1999,977117.0
Республика Саха (Якутия),2000,962507.0
Республика Саха (Якутия),2001,957478.0
Республика Саха (Якутия),2002,951478.0
Республика Саха (Якутия),2003,948636.0
Республика Саха (Якутия),2004,949969.0
Республика Саха (Якутия),2005,953170.0
Республика Саха (Якутия),2006,954394.0
Республика Саха (Якутия),2007,956099.0
Республика Саха (Якутия),2008,958929.0
Республика Саха (Якутия),2009,958056.0
Республика Саха (Якутия),2010,958338.0
Республика Саха (Якутия),2011,958258.0
Республика Саха (Якутия),2012,956328.0
Республика Саха (Якутия),2013,956408.0
Республика Саха (Якутия),2014,956219.0
Республика Саха (Якутия),2015,958957.0
Республика Саха (Якутия),2016,959689.0
Республика Саха (Якутия),2017,962835.0
Республика Саха (Якутия),2018,964330.0
Республика Саха (Якутия),2019,967009.0
Республика Саха (Якутия),2020,971996.0
Республика Саха (Якутия),2021,981971.0
Республика Саха (Якутия),2022,997833.0
Республика Саха (Якутия),2023,997565.0
Республика Саха (Якутия),2024,1001664.0
Республика Саха (Якутия),2025,1006561.0
Республика Северная Осетия - Алания,1990,646348.0
Республика Северная Осетия - Алания,1991,652114.0
Республика Северная Осетия - Алания,1992,705019.0
Республика Северная Осетия - Алания,1993,661783.0
Республика Северная Осетия - Алания,1994,661144.0
Республика Северная Осетия - Алания,1995,670701.0
Республика Северная Осетия - Алания,1996,677237.0
Республика Северная Осетия - Алания,1997,681778.0
Республика Северная Осетия - Алания,1998,681150.0
Республика Северная Осетия - Алания,1999,684130.0
Республика Северная Осетия - Алания,2000,693564.0
Республика Северная Осетия - Алания,2001,704351.0
Республика Северная Осетия - Алания,2002,709630.0
Республика Северная Осетия - Алания,2003,709671.0
Республика Северная Осетия - Алания,2004,707679.0
Республика Северная Осетия - Алания,2005,706393.0
Республика Северная Осетия - Алания,2006,706896.0
Республика Северная Осетия - Алания,2007,708800.0
Республика Северная Осетия - Алания,2008,711509.0
Республика Северная Осетия - Алания,2009,711661.0
Республика Северная Осетия - Алания,2010,711725.0
Республика Северная Осетия - Алания,2011,712481.0
Республика Северная Осетия - Алания,2012,708928.0
Республика Северная Осетия - Алания,2013,706188.0
Республика Северная Осетия - Алания,2014,703871.0
Республика Северная Осетия - Алания,2015,704821.0
Республика Северная Осетия - Алания,2016,703745.0
Республика Северная Осетия - Алания,2017,703262.0
Республика Северная Осетия - Алания,2018,701765.0
Республика Северная Осетия - Алания,2019,699253.0
Республика Северная Осетия - Алания,2020,696837.0
Республика Северная Осетия - Алания,2021,693098.0
Республика Северная Осетия - Алания,2022,685393.0
Республика Северная Осетия - Алания,2023,680748.0
Республика Северная Осетия - Алания,2024,678879.0
Республика Северная Осетия - Алания,2025,678826.0
Республика Татарстан,1990,3653969.0
Республика Татарстан,1991,3675425.0
Республика Татарстан,1992,3692334.0
Республика Татарстан,1993,3719831.0
Республика Татарстан,1994,3740811.0
Республика Татарстан,1995,3751808.0
Республика Татарстан,1996,3761178.0
Республика Татарстан,1997,3770046.0
Республика Татарстан,1998,3780352.0
Республика Татарстан,1999,3789259.0
Республика Татарстан,2000,3789688.0
Республика Татарстан,2001,3786845.0
Республика Татарстан,2002,3781867.0
Республика Татарстан,2003,3777667.0
Республика Татарстан,2004,3773105.0
Республика Татарстан,2005,3768167.0
Республика Татарстан,2006,3761600.0
Республика Татарстан,2007,3763106.0
Республика Татарстан,2008,3766778.0
Республика Татарстан,2009,3773526.0
Республика Татарстан,2010,3784458.0
Республика Татарстан,2011,3787485.0
Республика Татарстан,2012,3812442.0
Республика Татарстан,2013,3841355.0
Республика Татарстан,2014,3867609.0
Республика Татарстан,2015,3894478.0
Республика Татарстан,2016,3868730.0
Республика Татарстан,2017,3885253.0
Республика Татарстан,2018,3894284.0
Республика Татарстан,2019,3898628.0
Республика Татарстан,2020,3902888.0
Республика Татарстан,2021,3894120.0
Республика Татарстан,2022,4000084.0
Республика Татарстан,2023,4001625.0
Республика Татарстан,2024,4003016.0
Республика Татарстан,2025,4019606.0
Республика Тыва,1990,312576.0
Республика Тыва,1991,304459.0
Республика Тыва,1992,303300.0
Республика Тыва,1993,302348.0
Республика Тыва,1994,302160.0
Республика Тыва,1995,303452.0
Республика Тыва,1996,305042.0
Республика Тыва,1997,305404.0
Республика Тыва,1998,305316.0
Республика Тыва,1999,306169.0
Республика Тыва,2000,306152.0
Республика Тыва,2001,305729.0
Республика Тыва,2002,305216.0
Республика Тыва,2003,305493.0
Республика Тыва,2004,304957.0
Республика Тыва,2005,304066.0
Республика Тыва,2006,302889.0
Республика Тыва,2007,302357.0
Республика Тыва,2008,303783.0
Республика Тыва,2009,305306.0
Республика Тыва,2010,307323.0
Республика Тыва,2011,308132.0
Республика Тыва,2012,309643.0
Республика Тыва,2013,311150.0
Республика Тыва,2014,312737.0
Республика Тыва,2015,315094.0
Республика Тыва,2016,315637.0
Республика Тыва,2017,318550.0
Республика Тыва,2018,321722.0
Республика Тыва,2019,324423.0
Республика Тыва,2020,327383.0
Республика Тыва,2021,330368.0
Республика Тыва,2022,336251.0
Республика Тыва,2023,337271.0
Республика Тыва,2024,337544.0
Республика Тыва,2025,338483.0
Республика Хакасия,1990,570934.0
Республика Хакасия,1991,572444.0
Республика Хакасия,1992,573998.0
Республика Хакасия,1993,574367.0
Республика Хакасия,1994,573123.0
Республика Хакасия,1995,571865.0
Республика Хакасия,1996,570247.0
Республика Хакасия,1997,567153.0
Республика Хакасия,1998,564318.0
Республика Хакасия,1999,561366.0
Республика Хакасия,2000,557481.0
Республика Хакасия,2001,554411.0
Республика Хакасия,2002,549489.0
Республика Хакасия,2003,545198.0
Республика Хакасия,2004,541414.0
Республика Хакасия,2005,537973.0
Республика Хакасия,2006,533824.0
Республика Хакасия,2007,531140.0
Республика Хакасия,2008,531307.0
Республика Хакасия,2009,531874.0
Республика Хакасия,2010,532739.0
Республика Хакасия,2011,532286.0
Республика Хакасия,2012,532452.0
Республика Хакасия,2013,533708.0
Республика Хакасия,2014,535184.0
Республика Хакасия,2015,537270.0
Республика Хакасия,2016,536781.0
Республика Хакасия,2017,537668.0
Республика Хакасия,2018,537513.0
Республика Хакасия,2019,536167.0
Республика Хакасия,2020,534262.0
Республика Хакасия,2021,532036.0
Республика Хакасия,2022,532988.0
Республика Хакасия,2023,530233.0
Республика Хакасия,2024,528175.0
Республика Хакасия,2025,525557.0
Ростовская область,1990,4307956.0
Ростовская область,1991,4344528.0
Ростовская область,1992,4370389.0
Ростовская область,1993,4404578.0
Ростовская область,1994,4438295.0
Ростовская область,1995,4481882.0
Ростовская область,1996,4490759.0
Ростовская область,1997,4495520.0
Ростовская область,1998,4487864.0
Ростовская область,1999,4475367.0
Ростовская область,2000,4454446.0
Ростовская область,2001,4439314.0
Ростовская область,2002,4417648.0
Ростовская область,2003,4396672.0
Ростовская область,2004,4375520.0
Ростовская область,2005,4352715.0
Ростовская область,2006,4332443.0
Ростовская область,2007,4314652.0
Ростовская область,2008,4297613.0
Ростовская область,2009,4292469.0
Ростовская область,2010,4284775.0
Ростовская область,2011,4275223.0
Ростовская область,2012,4264023.0
Ростовская область,2013,4261409.0
Ростовская область,2014,4255744.0
Ростовская область,2015,4255708.0
Ростовская область,2016,4236000.0
Ростовская область,2017,4231355.0
Ростовская область,2018,4220452.0
Ростовская область,2019,4202320.0
Ростовская область,2020,4197821.0
Ростовская область,2021,4181486.0
Ростовская область,2022,4192322.0
Ростовская область,2023,4164547.0
Ростовская область,2024,4152518.0
Ростовская область,2025,4137335.0
Рязанская область,1990,1350263.0
Рязанская область,1991,1350283.0
Рязанская область,1992,1344383.0
Рязанская область,1993,1341302.0
Рязанская область,1994,1335735.0
Рязанская область,1995,1330682.0
Рязанская область,1996,1321534.0
Рязанская область,1997,1311627.0
Рязанская область,1998,1300005.0
Рязанская область,1999,1288562.0
Рязанская область,2000,1274503.0
Рязанская область,2001,1258828.0
Рязанская область,2002,1240958.0
Рязанская область,2003,1223738.0
Рязанская область,2004,1210325.0
Рязанская область,2005,1199404.0
Рязанская область,2006,1188811.0
Рязанская область,2007,1181504.0
Рязанская область,2008,1174337.0
Рязанская область,2009,1167904.0
Рязанская область,2010,1161805.0
Рязанская область,2011,1151838.0
Рязанская область,2012,1149594.0
Рязанская область,2013,1147003.0
Рязанская область,2014,1144413.0
Рязанская область,2015,1140223.0
Рязанская область,2016,1130103.0
Рязанская область,2017,1126739.0
Рязанская область,2018,1121474.0
Рязанская область,2019,1114137.0
Рязанская область,2020,1108847.0
Рязанская область,2021,1098257.0
Рязанская область,2022,1098579.0
Рязанская область,2023,1088918.0
Рязанская область,2024,1082231.0
Рязанская область,2025,1074402.0
Самарская область,1990,3236370.0
Самарская область,1991,3247267.0
Самарская область,1992,3253228.0
Самарская область,1993,3268767.0
Самарская область,1994,3278648.0
Самарская область,1995,3300594.0
Самарская область,1996,3306798.0
Самарская область,1997,3305543.0
Самарская область,1998,3304284.0
Самарская область,1999,3302566.0
Самарская область,2000,3291598.0
Самарская область,2001,3275823.0
Самарская область,2002,3254055.0
Самарская область,2003,3235699.0
Самарская область,2004,3229151.0
Самарская область,2005,3225275.0
Самарская область,2006,3225643.0
Самарская область,2007,3223938.0
Самарская область,2008,3220938.0
Самарская область,2009,3221513.0
Самарская область,2010,3220910.0
Самарская область,2011,3215311.0
Самарская область,2012,3217027.0
Самарская область,2013,3219211.0
Самарская область,2014,3220069.0
Самарская область,2015,3224517.0
Самарская область,2016,3205975.0
Самарская область,2017,3203679.0
Самарская область,2018,3193514.0
Самарская область,2019,3183038.0
Самарская область,2020,3179532.0
Самарская область,2021,3154164.0
Самарская область,2022,3164384.0
Самарская область,2023,3142683.0
Самарская область,2024,3127842.0
Самарская область,2025,3112566.0
Саратовская область,1990,2697733.0
Саратовская область,1991,2705042.0
Саратовская область,1992,2707547.0
Саратовская область,1993,2718415.0
Саратовская область,1994,2724629.0
Саратовская область,1995,2734819.0
Саратовская область,1996,2736461.0
Саратовская область,1997,2725785.0
Саратовская область,1998,2721776.0
Саратовская область,1999,2719990.0
Саратовская область,2000,2710645.0
Саратовская область,2001,2699385.0
Саратовская область,2002,2682054.0
Саратовская область,2003,2663481.0
Саратовская область,2004,2639528.0
Саратовская область,2005,2615575.0
Саратовская область,2006,2591231.0
Саратовская область,2007,2572396.0
Саратовская область,2008,2558322.0
Саратовская область,2009,2545296.0
Саратовская область,2010,2535434.0
Саратовская область,2011,2519282.0
Саратовская область,2012,2514921.0
Саратовская область,2013,2515733.0
Саратовская область,2014,2515226.0
Саратовская область,2015,2517927.0
Саратовская область,2016,2487529.0
Саратовская область,2017,2479260.0
Саратовская область,2018,2462950.0
Саратовская область,2019,2440815.0
Саратовская область,2020,2421895.0
Саратовская область,2021,2395111.0
Саратовская область,2022,2431012.0
Саратовская область,2023,2404944.0
Саратовская область,2024,2385163.0
Саратовская область,2025,2369405.0
Сахалинская область,1990,713981.0
Сахалинская область,1991,715333.0
Сахалинская область,1992,714320.0
Сахалинская область,1993,706651.0
Сахалинская область,1994,688638.0
Сахалинская область,1995,659444.0
Сахалинская область,1996,629939.0
Сахалинская область,1997,612329.0
Сахалинская область,1998,595594.0
Сахалинская область,1999,581305.0
Сахалинская область,2000,569234.0
Сахалинская область,2001,560049.0
Сахалинская область,2002,552155.0
Сахалинская область,2003,545008.0
Сахалинская область,2004,536783.0
Сахалинская область,2005,529813.0
Сахалинская область,2006,521121.0
Сахалинская область,2007,513452.0
Сахалинская область,2008,509364.0
Сахалинская область,2009,504896.0
Сахалинская область,2010,501279.0
Сахалинская область,2011,496739.0
Сахалинская область,2012,493714.0
Сахалинская область,2013,489658.0
Сахалинская область,2014,485421.0
Сахалинская область,2015,480579.0
Сахалинская область,2016,487293.0
Сахалинская область,2017,487344.0
Сахалинская область,2018,490181.0
Сахалинская область,2019,489638.0
Сахалинская область,2020,488257.0
Сахалинская область,2021,485621.0
Сахалинская область,2022,466009.0
Сахалинская область,2023,460535.0
Сахалинская область,2024,457590.0
Сахалинская область,2025,457597.0
Свердловская область,1990,4765879.0
Свердловская область,1991,4766249.0
Свердловская область,1992,4754897.0
Свердловская область,1993,4732538.0
Свердловская область,1994,4700591.0
Свердловская область,1995,4678975.0
Свердловская область,1996,4660022.0
Свердловская область,1997,4641304.0
Свердловская область,1998,4625057.0
Свердловская область,1999,4607587.0
Свердловская область,2000,4577515.0
Свердловская область,2001,4545942.0
Свердловская область,2002,4514084.0
Свердловская область,2003,4477552.0
Свердловская область,2004,4434165.0
Свердловская область,2005,4394041.0
Свердловская область,2006,4356425.0
Свердловская область,2007,4330579.0
Свердловская область,2008,4320114.0
Свердловская область,2009,4314337.0
Свердловская область,2010,4308472.0
Свердловская область,2011,4297227.0
Свердловская область,2012,4307499.0
Свердловская область,2013,4315672.0
Свердловская область,2014,4320463.0
Свердловская область,2015,4327198.0
Свердловская область,2016,4330006.0
Свердловская область,2017,4329341.0
Свердловская область,2018,4325256.0
Свердловская область,2019,4315699.0
Свердловская область,2020,4310681.0
Свердловская область,2021,4290067.0
Свердловская область,2022,4263691.0
Свердловская область,2023,4239161.0
Свердловская область,2024,4222695.0
Свердловская область,2025,4221452.0
Смоленская область,1990,1158429.0
Смоленская область,1991,1157671.0
Смоленская область,1992,1152141.0
Смоленская область,1993,1151759.0
Смоленская область,1994,1151190.0
Смоленская область,1995,1155593.0
Смоленская область,1996,1150646.0
Смоленская область,1997,1141255.0
Смоленская область,1998,1129220.0
Смоленская область,1999,1116371.0
Смоленская область,2000,1099389.0
Смоленская область,2001,1082207.0
Смоленская область,2002,1063269.0
Смоленская область,2003,1045878.0
Смоленская область,2004,1039132.0
Смоленская область,2005,1032297.0
Смоленская область,2006,1025442.0
Смоленская область,2007,1017901.0
Смоленская область,2008,1009016.0
Смоленская область,2009,1000711.0
Смоленская область,2010,993018.0
Смоленская область,2011,982887.0
Смоленская область,2012,978280.0
Смоленская область,2013,970838.0
Смоленская область,2014,961398.0
Смоленская область,2015,956145.0
Смоленская область,2016,958630.0
Смоленская область,2017,953201.0
Смоленская область,2018,949348.0
Смоленская область,2019,942363.0
Смоленская область,2020,934889.0
Смоленская область,2021,921127.0
Смоленская область,2022,886900.0
Смоленская область,2023,873041.0
Смоленская область,2024,863987.0
Смоленская область,2025,857096.0
Ставропольский край,1990,2435834.0
Ставропольский край,1991,2477730.0
Ставропольский край,1992,2522703.0
Ставропольский край,1993,2575440.0
Ставропольский край,1994,2619617.0
Ставропольский край,1995,2663817.0
Ставропольский край,1996,2690808.0
Ставропольский край,1997,2706028.0
Ставропольский край,1998,2721854.0
Ставропольский край,1999,2735469.0
Ставропольский край,2000,2740927.0
Ставропольский край,2001,2740899.0
Ставропольский край,2002,2736173.0
Ставропольский край,2003,2732502.0
Ставропольский край,2004,2739065.0
Ставропольский край,2005,2741116.0
Ставропольский край,2006,2746873.0
Ставропольский край,2007,2747079.0
Ставропольский край,2008,2759676.0
Ставропольский край,2009,2767618.0
Ставропольский край,2010,2777696.0
Ставропольский край,2011,2785524.0
Ставропольский край,2012,2797852.0
Ставропольский край,2013,2812900.0
Ставропольский край,2014,2827602.0
Ставропольский край,2015,2843383.0
Ставропольский край,2016,2801597.0
Ставропольский край,2017,2804383.0
Ставропольский край,2018,2800674.0
Ставропольский край,2019,2795243.0
Ставропольский край,2020,2803573.0
Ставропольский край,2021,2792796.0
Ставропольский край,2022,2902455.0
Ставропольский край,2023,2891204.0
Ставропольский край,2024,2886108.0
Ставропольский край,2025,2884363.0
Тамбовская область,1990,1319338.0
Тамбовская область,1991,1312283.0
Тамбовская область,1992,1303360.0
Тамбовская область,1993,1303773.0
Тамбовская область,1994,1301227.0
Тамбовская область,1995,1298622.0
Тамбовская область,1996,1288503.0
Тамбовская область,1997,1276001.0
Тамбовская область,1998,1261659.0
Тамбовская область,1999,1247855.0
Тамбовская область,2000,1231054.0
Тамбовская область,2001,1213591.0
Тамбовская область,2002,1193381.0
Тамбовская область,2003,1174233.0
Тамбовская область,2004,1161854.0
Тамбовская область,2005,1150828.0
Тамбовская область,2006,1138550.0
Тамбовская область,2007,1127014.0
Тамбовская область,2008,1116438.0
Тамбовская область,2009,1107810.0
Тамбовская область,2010,1099650.0
Тамбовская область,2011,1089700.0
Тамбовская область,2012,1082349.0
Тамбовская область,2013,1075394.0
Тамбовская область,2014,1068657.0
Тамбовская область,2015,1061943.0
Тамбовская область,2016,1050295.0
Тамбовская область,2017,1040327.0
Тамбовская область,2018,1033552.0
Тамбовская область,2019,1015966.0
Тамбовская область,2020,1006748.0
Тамбовская область,2021,994420.0
Тамбовская область,2022,979171.0
Тамбовская область,2023,966250.0
Тамбовская область,2024,956292.0
Тамбовская область,2025,946657.0
Тверская область,1990,1666534.0
Тверская область,1991,1662810.0
Тверская область,1992,1648880.0
Тверская область,1993,1639834.0
Тверская область,1994,1627224.0
Тверская область,1995,1621424.0
Тверская область,1996,1612273.0
Тверская область,1997,1599359.0
Тверская область,1998,1583755.0
Тверская область,1999,1566617.0
Тверская область,2000,1543796.0
Тверская область,2001,1519569.0
Тверская область,2002,1491451.0
Тверская область,2003,1465568.0
Тверская область,2004,1447825.0
Тверская область,2005,1432612.0
Тверская область,2006,1415272.0
Тверская область,2007,1398847.0
Тверская область,2008,1386952.0
Тверская область,2009,1375415.0
Тверская область,2010,1365329.0
Тверская область,2011,1350086.0
Тверская область,2012,1341804.0
Тверская область,2013,1333288.0
Тверская область,2014,1324100.0
Тверская область,2015,1313546.0
Тверская область,2016,1304744.0
Тверская область,2017,1296799.0
Тверская область,2018,1283873.0
Тверская область,2019,1269636.0
Тверская область,2020,1260379.0
Тверская область,2021,1245619.0
Тверская область,2022,1226038.0
Тверская область,2023,1211183.0
Тверская область,2024,1199747.0
Тверская область,2025,1190574.0
Томская область,1990,1075182.0
Томская область,1991,1078142.0
Томская область,1992,1078596.0
Томская область,1993,1075425.0
Томская область,1994,1067978.0
Томская область,1995,1071723.0
Томская область,1996,1069603.0
Томская область,1997,1066057.0
Томская область,1998,1064294.0
Томская область,1999,1062469.0
Томская область,2000,1057846.0
Томская область,2001,1054272.0
Томская область,2002,1049770.0
Томская область,2003,1045539.0
Томская область,2004,1037952.0
Томская область,2005,1029944.0
Томская область,2006,1024294.0
Томская область,2007,1023063.0
Томская область,2008,1026307.0
Томская область,2009,1031522.0
Томская область,2010,1040245.0
Томская область,2011,1048538.0
Томская область,2012,1057215.0
Томская область,2013,1063194.0
Томская область,2014,1068559.0
Томская область,2015,1072366.0
Томская область,2016,1076762.0
Томская область,2017,1078891.0
Томская область,2018,1078280.0
Томская область,2019,1077442.0
Томская область,2020,1079271.0
Томская область,2021,1070339.0
Томская область,2022,1062726.0
Томская область,2023,1052106.0
Томская область,2024,1043385.0
Томская область,2025,1039728.0
Тульская область,1990,1856206.0
Тульская область,1991,1849299.0
Тульская область,1992,1838700.0
Тульская область,1993,1834100.0
Тульская область,1994,1826600.0
Тульская область,1995,1819774.0
Тульская область,1996,1809657.0
Тульская область,1997,1796605.0
Тульская область,1998,1782063.0
Тульская область,1999,1765958.0
Тульская область,2000,1743368.0
Тульская область,2001,1719665.0
Тульская область,2002,1694008.0
Тульская область,2003,1669792.0
Тульская область,2004,1649221.0
Тульская область,2005,1631778.0
Тульская область,2006,1615194.0
Тульская область,2007,1600138.0
Тульская область,2008,1587959.0
Тульская область,2009,1576346.0
Тульская область,2010,1564654.0
Тульская область,2011,1550330.0
Тульская область,2012,1550145.0
Тульская область,2013,1543640.0
Тульская область,2014,1538305.0
Тульская область,2015,1535982.0
Тульская область,2016,1506446.0
Тульская область,2017,1499417.0
Тульская область,2018,1491855.0
Тульская область,2019,1478818.0
Тульская область,2020,1466127.0
Тульская область,2021,1449115.0
Тульская область,2022,1496690.0
Тульская область,2023,1481471.0
Тульская область,2024,1471140.0
Тульская область,2025,1456791.0
Тюменская область,1990,3150282.0
Тюменская область,1991,3169959.0
Тюменская область,1992,3150039.0
Тюменская область,1993,3131928.0
Тюменская область,1994,3140885.0
Тюменская область,1995,3165924.0
Тюменская область,1996,3176398.0
Тюменская область,1997,3184286.0
Тюменская область,1998,3212536.0
Тюменская область,1999,3226093.0
Тюменская область,2000,3218356.0
Тюменская область,2001,3234252.0
Тюменская область,2002,3251484.0
Тюменская область,2003,3269862.0
Тюменская область,2004,3281655.0
Тюменская область,2005,3288337.0
Тюменская область,2006,3293830.0
Тюменская область,2007,3306698.0
Тюменская область,2008,3330607.0
Тюменская область,2009,3351694.0
Тюменская область,2010,3378795.0
Тюменская область,2011,3405265.0
Тюменская область,2012,3461130.0
Тюменская область,2013,3514028.0
Тюменская область,2014,3551249.0
Тюменская область,2015,3587582.0
Тюменская область,2016,3615485.0
Тюменская область,2017,3660030.0
Тюменская область,2018,3692400.0
Тюменская область,2019,3723969.0
Тюменская область,2020,3118.0
Тюменская область,2021,3778053.0
Тюменская область,2022,3827679.0
Тюменская область,2023,3851234.0
Тюменская область,2024,3890800.0
Тюменская область,2025,3931696.0
Удмуртская Республика,1990,1611461.0
Удмуртская Республика,1991,1616684.0
Удмуртская Республика,1992,1622149.0
Удмуртская Республика,1993,1624841.0
Удмуртская Республика,1994,1620134.0
Удмуртская Республика,1995,1617386.0
Удмуртская Республика,1996,1612618.0
Удмуртская Республика,1997,1607712.0
Удмуртская Республика,1998,1603960.0
Удмуртская Республика,1999,1601409.0
Удмуртская Республика,2000,1595571.0
Удмуртская Республика,2001,1588054.0
Удмуртская Республика,2002,1578187.0
Удмуртская Республика,2003,1568176.0
Удмуртская Республика,2004,1561092.0
Удмуртская Республика,2005,1554292.0
Удмуртская Республика,2006,1545820.0
Удмуртская Республика,2007,1538602.0
Удмуртская Республика,2008,1532946.0
Удмуртская Республика,2009,1528236.0
Удмуртская Республика,2010,1525117.0
Удмуртская Республика,2011,1520390.0
Удмуртская Республика,2012,1514791.0
Удмуртская Республика,2013,1511018.0
Удмуртская Республика,2014,1507293.0
Удмуртская Республика,2015,1504407.0
Удмуртская Республика,2016,1517164.0
Удмуртская Республика,2017,1516826.0
Удмуртская Республика,2018,1513044.0
Удмуртская Республика,2019,1507390.0
Удмуртская Республика,2020,1500955.0
Удмуртская Республика,2021,1493356.0
Удмуртская Республика,2022,1448946.0
Удмуртская Республика,2023,1442251.0
Удмуртская Республика,2024,1434557.0
Удмуртская Республика,2025,1427282.0
Ульяновская область,1990,1410878.0
Ульяновская область,1991,1421291.0
Ульяновская область,1992,1432140.0
Ульяновская область,1993,1447819.0
Ульяновская область,1994,1462824.0
Ульяновская область,1995,1472730.0
Ульяновская область,1996,1470364.0
Ульяновская область,1997,1461436.0
Ульяновская область,1998,1450080.0
Ульяновская область,1999,1439759.0
Ульяновская область,2000,1427375.0
Ульяновская область,2001,1413571.0
Ульяновская область,2002,1395882.0
Ульяновская область,2003,1378931.0
Ульяновская область,2004,1366879.0
Ульяновская область,2005,1354580.0
Ульяновская область,2006,1340335.0
Ульяновская область,2007,1325914.0
Ульяновская область,2008,1316217.0
Ульяновская область,2009,1308692.0
Ульяновская область,2010,1301689.0
Ульяновская область,2011,1290478.0
Ульяновская область,2012,1280792.0
Ульяновская область,2013,1272082.0
Ульяновская область,2014,1264059.0
Ульяновская область,2015,1257920.0
Ульяновская область,2016,1257621.0
Ульяновская область,2017,1252887.0
Ульяновская область,2018,1246618.0
Ульяновская область,2019,1238416.0
Ульяновская область,2020,1229824.0
Ульяновская область,2021,1218319.0
Ульяновская область,2022,1191661.0
Ульяновская область,2023,1181006.0
Ульяновская область,2024,1172782.0
Ульяновская область,2025,1165334.0
Хабаровский край,1990,1619663.0
Хабаровский край,1991,1624704.0
Хабаровский край,1992,1624416.0
Хабаровский край,1993,1607662.0
Хабаровский край,1994,1591454.0
Хабаровский край,1995,1566602.0
Хабаровский край,1996,1543701.0
Хабаровский край,1997,1525062.0
Хабаровский край,1998,1509513.0
Хабаровский край,1999,1493881.0
Хабаровский край,2000,1473876.0
Хабаровский край,2001,1459908.0
Хабаровский край,2002,1446177.0
Хабаровский край,2003,1434242.0
Хабаровский край,2004,1416224.0
Хабаровский край,2005,1396800.0
Хабаровский край,2006,1376260.0
Хабаровский край,2007,1359894.0
Хабаровский край,2008,1354848.0
Хабаровский край,2009,1351123.0
Хабаровский край,2010,1349230.0
Хабаровский край,2011,1342887.0
Хабаровский край,2012,1341570.0
Хабаровский край,2013,1340468.0
Хабаровский край,2014,1337495.0
Хабаровский край,2015,1335158.0
Хабаровский край,2016,1334552.0
Хабаровский край,2017,1333294.0
Хабаровский край,2018,1328302.0
Хабаровский край,2019,1321473.0
Хабаровский край,2020,1315643.0
Хабаровский край,2021,1301127.0
Хабаровский край,2022,1292764.0
Хабаровский край,2023,1284090.0
Хабаровский край,2024,1278132.0
Хабаровский край,2025,1273488.0
Ханты-Мансийский автономный округ - Югра,1990,1267030.0
Ханты-Мансийский автономный округ - Югра,1991,1280139.0
Ханты-Мансийский автономный округ - Югра,1992,1271505.0
Ханты-Мансийский автономный округ - Югра,1993,1267751.0
Ханты-Мансийский автономный округ - Югра,1994,1279483.0
Ханты-Мансийский автономный округ - Югра,1995,1292985.0
Ханты-Мансийский автономный округ - Югра,1996,1303285.0
Ханты-Мансийский автономный округ - Югра,1997,1316774.0
Ханты-Мансийский автономный округ - Югра,1998,1342991.0
Ханты-Мансийский автономный округ - Югра,1999,1359069.0
Ханты-Мансийский автономный округ - Югра,2000,1359646.0
Ханты-Мансийский автономный округ - Югра,2001,1383449.0
Ханты-Мансийский автономный округ - Югра,2002,1411867.0
Ханты-Мансийский автономный округ - Югра,2003,1437729.0
Ханты-Мансийский автономный округ - Югра,2004,1453541.0
Ханты-Мансийский автономный округ - Югра,2005,1462194.0
Ханты-Мансийский автономный округ - Югра,2006,1467792.0
Ханты-Мансийский автономный округ - Югра,2007,1475188.0
Ханты-Мансийский автономный округ - Югра,2008,1491240.0
Ханты-Мансийский автономный округ - Югра,2009,1504319.0
Ханты-Мансийский автономный округ - Югра,2010,1521222.0
Ханты-Мансийский автономный округ - Югра,2011,1537134.0
Ханты-Мансийский автономный округ - Югра,2012,1562167.0
Ханты-Мансийский автономный округ - Югра,2013,1585965.0
